ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0192,0.3639,9.6726,-0.0127,0.448,9.7964,-0.0064,-0.0841,-0.1238,0.0511,-0.0043,-0.0447,-12.0,-7.25,-47.0,107.96,-2.5,0.21,87779,2015-10-08 14:07:04:689
0.0,0.3831,9.7683,-0.02,0.4614,9.7958,0.02,-0.0783,-0.0274,0.0107,0.1129,-0.0639,-12.5,-6.0,-47.0,107.43,-2.69,0.07,87879,2015-10-08 14:07:04:789
0.0,0.3448,9.7875,-0.0413,0.4402,9.7967,0.0413,-0.0955,-0.0092,0.0213,-0.0533,0.0341,-12.25,-5.5,-46.75,103.26,-2.6,0.2,87978,2015-10-08 14:07:04:888
0.0,0.3448,9.7492,-0.0383,0.4364,9.7969,0.0383,-0.0916,-0.0477,0.0085,-0.1108,-0.0341,-12.0,-5.0,-46.75,103.41,-2.55,0.22,88079,2015-10-08 14:07:04:989
0.0,0.3639,9.73,-0.0273,0.4284,9.7973,0.0535,-0.0657,-0.1054,0.0383,-0.0724,-0.0703,-11.5,-5.75,-47.25,109.5,-2.5,0.16,88179,2015-10-08 14:07:05:089
0.0192,0.3448,9.7109,-0.0169,0.4758,9.7951,0.036,-0.131,-0.0842,0.0618,-0.0746,-0.0064,-12.5,-6.75,-47.75,109.11,-2.62,0.14,88278,2015-10-08 14:07:05:188
0.0,0.3639,9.7875,-0.0411,0.4454,9.7964,0.0411,-0.0815,-0.0089,-0.0639,-0.0554,0.0362,-13.0,-7.0,-48.0,109.69,-2.71,0.25,88379,2015-10-08 14:07:05:289
-0.0192,0.3831,9.7492,-0.0578,0.4512,9.7961,0.0387,-0.0682,-0.0469,-0.0298,-0.1875,0.0639,-12.0,-7.0,-47.5,111.85,-2.57,0.24,88478,2015-10-08 14:07:05:388
0.0,0.3831,9.73,-0.046,0.4853,9.7945,0.0258,-0.1286,-0.0842,0.1023,-0.0021,0.0064,-11.5,-5.5,-46.5,107.41,-2.65,0.22,88578,2015-10-08 14:07:05:488
0.0,0.3639,9.7875,-0.0505,0.5087,9.7933,0.0505,-0.1448,-0.0058,0.0511,0.0234,0.0852,-11.5,-7.0,-47.25,112.11,-2.98,0.24,88679,2015-10-08 14:07:05:589
0.0,0.3639,9.7875,-0.0073,0.4779,9.795,0.0073,-0.114,-0.0075,-0.0916,-0.017,0.0597,-12.5,-6.25,-47.0,106.44,-2.94,0.18,88779,2015-10-08 14:07:05:689
0.0,0.3448,9.6917,0.0087,0.4382,9.7969,-0.0087,-0.0934,-0.1051,0.0511,-0.0746,0.0362,-11.0,-5.75,-47.0,113.27,-2.76,0.0,88878,2015-10-08 14:07:05:788
-0.0383,0.4022,9.7875,0.0108,0.4184,9.7977,-0.0491,-0.0162,-0.0102,-0.032,-0.115,0.0149,-11.75,-4.75,-47.25,103.74,-2.53,-0.06,88979,2015-10-08 14:07:05:889
0.0,0.3448,9.6917,0.0086,0.3781,9.7994,0.0243,-0.0363,-0.0117,-0.0703,-0.0469,-0.0511,-11.75,-6.75,-47.25,113.35,-2.22,-0.02,89078,2015-10-08 14:07:05:988
-0.0192,0.3831,9.6726,0.0153,0.3729,9.7995,-0.0344,0.0101,-0.127,0.0085,-0.0085,0.017,-12.0,-5.75,-47.25,109.37,-2.19,-0.08,89178,2015-10-08 14:07:06:088
0.0,0.3448,9.6726,0.0113,0.3557,9.8002,-0.0113,-0.0109,-0.1276,-0.0469,0.0746,-0.0724,-12.0,-6.5,-47.0,109.76,-2.08,-0.07,89278,2015-10-08 14:07:06:188
0.0,0.3256,9.6917,0.0114,0.33,9.8011,-0.0114,-0.0044,-0.1094,-0.13,-0.0256,-0.0788,-12.75,-5.5,-47.25,104.78,-1.93,-0.07,89378,2015-10-08 14:07:06:288
-0.0192,0.4022,9.7109,0.0065,0.3264,9.8012,-0.0257,0.0758,-0.0903,-0.0959,-0.0533,-0.0064,-12.5,-5.75,-47.0,110.32,-1.91,-0.04,89478,2015-10-08 14:07:06:388
-0.4214,0.4022,11.9902,-0.1301,0.3252,9.8004,-0.2913,0.077,2.1898,0.0895,0.571,0.032,-12.25,-7.5,-46.75,110.76,-1.82,-0.14,89578,2015-10-08 14:07:06:488
-0.0766,0.3448,9.845,-0.1355,0.3131,9.8007,0.0589,0.0317,0.0442,-0.0256,-0.0724,0.0383,-11.5,-5.5,-47.0,106.76,-1.83,0.76,89678,2015-10-08 14:07:06:588
-0.4022,0.5363,10.228,-0.2076,0.2629,9.8009,-0.1946,0.2734,0.4271,-0.0959,-0.2109,-0.1129,-11.5,-6.75,-47.5,115.59,-1.54,1.21,89779,2015-10-08 14:07:06:689
-0.1341,0.0575,9.5385,-0.3005,0.2116,9.7998,0.1664,-0.1541,-0.2613,-0.0128,0.3899,-0.0213,-14.75,-3.5,-47.75,96.84,-1.24,1.76,89879,2015-10-08 14:07:06:789
-1.6855,1.1109,10.094,-0.8132,0.3134,9.7679,-0.8723,0.7975,0.3261,0.1555,0.5561,0.2067,-18.75,-0.5,-47.25,86.38,-1.83,4.76,89979,2015-10-08 14:07:06:889
-7.7764,3.1987,12.0859,-1.8847,1.0673,9.5645,-5.8917,2.1314,2.5214,1.3529,1.4317,1.7172,-17.25,1.5,-47.75,75.41,-6.25,11.15,90078,2015-10-08 14:07:06:988
-8.4851,3.2753,6.5314,-3.2302,2.9464,8.7781,-5.2548,0.3288,-2.2467,0.9928,1.2208,3.1787,-13.5,-3.0,-47.5,72.36,-17.48,20.2,90178,2015-10-08 14:07:07:088
-3.5626,0.5363,4.4053,-3.3384,4.5858,7.9997,-0.2242,-4.0495,-3.5944,0.6029,0.9758,2.759,-7.25,-5.5,-47.75,61.65,-25.53,22.58,90279,2015-10-08 14:07:07:189
-1.5514,-2.0686,3.5051,-3.1298,4.9479,7.8672,1.57,-7.1346,-3.8583,-0.7137,0.9779,1.992,-1.25,-6.5,-48.5,47.46,-30.3,21.69,90379,2015-10-08 14:07:07:289
-0.6321,-0.4405,7.355,-3.3663,4.1033,8.2463,2.7343,-4.5439,-0.8913,-1.8088,0.3899,1.3699,3.5,-7.0,-49.75,48.08,-24.74,22.21,90479,2015-10-08 14:07:07:389
-2.0686,-0.9002,8.9447,-2.8421,3.069,8.8698,0.9497,-3.1844,0.204,-1.1377,0.6456,-0.0021,9.25,-4.0,-50.5,29.2,-18.24,17.77,90579,2015-10-08 14:07:07:489
-0.5746,-0.5746,11.5113,-2.627,1.9703,9.2405,2.138,-2.8968,2.5248,-1.0418,-0.49,1.1313,12.5,3.25,-49.5,21.78,-15.21,18.39,90678,2015-10-08 14:07:07:588
-0.498,-1.2067,13.5799,-2.1043,0.5991,9.5595,1.2954,-2.0489,3.8042,-0.8693,-0.032,0.3537,14.75,11.0,-49.0,346.91,-5.51,12.9,90778,2015-10-08 14:07:07:688
-0.6321,-2.1261,13.8481,-1.5969,-0.2286,9.6731,0.9648,-1.8975,4.175,-0.4197,-0.4218,-0.1726,17.25,19.25,-48.5,340.65,-1.62,11.49,90879,2015-10-08 14:07:07:789
-0.6321,-1.3408,11.9902,-1.2391,-0.6737,9.7047,-0.3334,-1.0719,1.1688,-0.1704,-0.2748,-0.294,22.5,25.25,-47.25,325.1,2.33,8.58,90980,2015-10-08 14:07:07:890
-0.6704,-0.5555,9.9216,-1.0574,-0.618,9.7299,0.387,0.0625,0.1917,0.5816,-0.0724,-0.245,21.75,31.25,-47.75,324.37,4.97,6.37,91079,2015-10-08 14:07:07:989
-0.249,-1.1875,11.4347,-0.8774,0.0194,9.7673,0.6284,-1.2069,1.6674,0.1896,-0.6754,0.081,20.0,32.0,-48.0,331.41,3.61,6.2,91179,2015-10-08 14:07:08:089
-0.4214,0.4214,9.6534,-0.3288,0.1466,9.8,-0.0237,0.1663,-0.1275,0.2684,-0.2663,0.1896,14.25,30.0,-51.25,338.24,-0.86,1.92,91279,2015-10-08 14:07:08:189
-0.1724,0.4022,9.3853,-0.0695,0.3299,9.8009,0.1016,0.0979,-0.4723,-0.1342,-0.4304,0.2067,11.25,28.75,-52.75,341.84,-1.88,1.0,91378,2015-10-08 14:07:08:288
0.3256,-0.1341,9.6726,0.3201,0.0514,9.8013,0.0055,-0.1855,-0.1287,-0.1193,0.0746,-0.0085,11.25,27.5,-53.5,336.0,-0.5,-1.81,91478,2015-10-08 14:07:08:388
0.0958,-0.0958,9.5193,0.1375,-0.0533,9.8055,0.1331,-0.1432,0.1925,-0.1321,0.2621,0.0682,13.5,29.0,-53.5,335.13,-0.28,-1.7,91578,2015-10-08 14:07:08:488
-0.747,0.0575,11.2623,-0.2281,-0.1057,9.8034,0.3323,-0.2044,1.3633,0.1811,-0.5177,-0.1129,15.25,29.0,-53.5,334.16,0.62,1.33,91678,2015-10-08 14:07:08:588
-0.1724,-0.1724,9.6343,-0.1364,-0.1393,9.8047,-0.0434,-0.058,-0.0554,0.0447,0.1193,0.0937,17.5,29.5,-53.0,329.62,0.9,0.98,91779,2015-10-08 14:07:08:689
-0.1724,-0.2298,9.8067,-0.1542,-0.1468,9.8043,0.0335,-0.0885,-0.4578,-0.1406,0.1641,0.098,17.25,27.75,-52.5,329.26,0.93,0.93,91878,2015-10-08 14:07:08:788
-0.1915,-0.249,9.8258,-0.1789,-0.1572,9.8038,-0.0127,-0.0918,0.0029,-0.0064,-0.0277,0.098,17.5,28.0,-52.5,327.9,0.86,1.02,91978,2015-10-08 14:07:08:888
-0.1915,-0.2298,9.7109,-0.1711,-0.1536,9.804,-0.0031,-0.0859,-0.0358,-0.0618,-0.0703,-0.0234,18.75,28.0,-52.5,326.35,0.9,1.0,92078,2015-10-08 14:07:08:988
-0.1532,-0.2298,9.7492,-0.1627,-0.1428,9.8043,0.0122,-0.096,-0.0552,-0.081,-0.0128,-0.0213,17.25,26.75,-52.75,328.42,0.83,0.95,92178,2015-10-08 14:07:09:088
-0.1724,-0.249,9.7875,-0.1798,-0.1578,9.8037,0.0074,-0.0912,-0.0162,0.0256,0.0703,-0.1172,18.5,27.5,-52.25,326.8,0.95,0.99,92279,2015-10-08 14:07:09:189
-0.1724,-0.2298,9.7109,-0.1743,-0.1799,9.8035,0.0019,-0.0499,-0.0926,-0.0533,-0.0746,0.017,18.5,27.75,-53.0,326.25,1.05,1.02,92378,2015-10-08 14:07:09:288
-0.1724,-0.2298,9.7109,-0.1898,-0.18,9.8032,0.0174,-0.0499,-0.0923,-0.0618,-0.032,-0.0874,18.5,28.25,-52.25,325.27,1.08,1.07,92478,2015-10-08 14:07:09:388
-0.1724,-0.249,9.7109,-0.2114,-0.2146,9.802,0.039,-0.0344,-0.0911,-0.017,-0.1023,-0.0703,18.0,28.75,-52.5,328.79,1.12,1.16,92578,2015-10-08 14:07:09:488
-0.1724,-0.249,9.73,-0.2023,-0.1949,9.8026,0.0111,-0.0311,-0.0913,-0.0192,0.0405,0.0128,18.0,27.0,-51.75,326.89,1.14,1.18,92679,2015-10-08 14:07:09:589
-0.1724,-0.249,9.7875,-0.2262,-0.2164,9.8017,0.0481,8.0E-4,-0.1102,-0.0746,0.1044,0.0043,18.25,28.0,-52.0,326.77,1.24,1.17,92779,2015-10-08 14:07:09:689
-0.1915,-0.2298,9.7109,-0.2206,-0.2012,9.8021,0.0483,-0.0216,-0.0911,0.0703,0.0192,-0.1491,18.5,28.25,-52.0,326.45,1.28,1.33,92879,2015-10-08 14:07:09:789
-0.1724,-0.2298,9.73,-0.2355,-0.2264,9.8012,0.0631,-0.0034,-0.0712,-0.0511,0.0533,0.0852,19.0,28.75,-52.0,327.97,1.2,1.29,92979,2015-10-08 14:07:09:889
-0.1724,-0.2298,9.73,-0.2249,-0.2363,9.8012,0.0526,0.0065,-0.0712,-0.0107,0.0405,0.0639,18.75,28.75,-52.25,327.44,1.42,1.45,93079,2015-10-08 14:07:09:989
-0.1724,-0.249,9.7683,-0.1882,-0.2473,9.8017,0.0158,-0.0017,-0.0334,-0.0852,-0.0362,0.0874,18.75,27.75,-52.0,326.24,1.34,1.22,93179,2015-10-08 14:07:10:089
-0.1532,-0.249,9.7109,-0.149,-0.2421,9.8025,-0.0184,0.011,-0.0533,-0.0682,-0.0639,0.0213,18.25,28.25,-52.0,327.2,1.41,0.87,93279,2015-10-08 14:07:10:189
-0.1532,-0.249,9.73,-0.1437,-0.2298,9.8029,-0.0365,0.0256,-0.0149,0.081,0.0043,0.0852,18.5,29.0,-52.75,326.7,1.34,0.84,93379,2015-10-08 14:07:10:289
-0.1532,-0.2107,9.8067,-0.1202,-0.2297,9.8032,-0.033,0.0191,0.0034,0.0447,0.115,-0.0362,18.75,28.0,-52.5,325.66,1.35,0.79,93479,2015-10-08 14:07:10:389
-0.1724,-0.2298,9.73,-0.1311,-0.2229,9.8032,-0.0413,-0.0069,-0.0732,-0.0575,-0.0298,-0.0298,18.75,29.5,-52.25,327.57,1.3,0.77,93578,2015-10-08 14:07:10:488
-0.1724,-0.2298,9.7109,-0.1075,-0.2157,9.8037,-0.0648,-0.0141,-0.0928,0.0362,-0.0447,0.0107,19.75,29.5,-52.25,327.51,1.29,0.72,93678,2015-10-08 14:07:10:588
-0.1532,-0.2298,9.7109,-0.0827,-0.1901,9.8045,-0.0705,-0.0397,-0.0936,0.0554,-0.0362,0.0149,18.75,28.0,-52.75,326.44,1.18,0.53,93778,2015-10-08 14:07:10:688
-0.1915,-0.2298,9.73,-0.0719,-0.2375,9.8035,-0.1005,-0.0115,-0.0735,-0.0107,0.049,-0.0341,18.25,28.25,-52.75,326.79,1.28,0.48,93879,2015-10-08 14:07:10:789
-0.1724,-0.249,9.7109,-0.0537,-0.2396,9.8036,-0.1187,-0.0094,-0.0927,-0.0277,-0.0043,0.0426,17.75,26.5,-52.75,326.96,1.4,0.31,93978,2015-10-08 14:07:10:888
-0.1724,-0.2298,9.7875,-0.0517,-0.2327,9.8038,-0.1207,0.0029,-0.0163,0.0383,-0.115,-0.0831,18.25,26.25,-52.75,325.52,1.35,0.35,94078,2015-10-08 14:07:10:988
-0.1724,-0.2298,9.7109,-0.0151,-0.2261,9.804,-0.1573,-0.0038,-0.0932,-0.0298,-0.0533,-0.0192,18.75,27.0,-53.25,323.72,1.32,0.09,94178,2015-10-08 14:07:11:088
-0.1724,-0.249,9.73,-0.0158,-0.2179,9.8042,-0.1566,-0.0311,-0.0742,0.0682,0.0554,-0.0724,19.5,27.0,-53.0,322.35,1.27,0.09,94278,2015-10-08 14:07:11:188
-0.1724,-0.2298,9.7492,-0.0151,-0.2042,9.8045,-0.1693,-0.0248,-0.0936,-0.017,0.0874,-0.0107,18.0,26.0,-53.0,324.18,1.22,0.06,94378,2015-10-08 14:07:11:288
-0.1724,-0.249,9.7109,-0.017,-0.2019,9.8046,-0.1554,-0.0471,-0.0937,-0.0511,-0.0128,0.0639,19.25,26.75,-53.0,323.87,1.18,0.09,94478,2015-10-08 14:07:11:388
-0.1724,-0.249,9.73,-0.0197,-0.2142,9.8043,-0.1335,-0.0156,-0.0743,-0.0234,0.0383,-0.1981,18.5,27.75,-53.5,324.85,1.25,0.12,94578,2015-10-08 14:07:11:488
-0.1724,-0.249,9.73,-0.0599,-0.2228,9.8039,-0.1125,-0.0262,-0.0739,-0.13,0.0852,-0.0426,18.75,27.75,-53.0,325.12,1.3,0.35,94679,2015-10-08 14:07:11:589
-0.1724,-0.2298,9.73,-0.0576,-0.2216,9.804,-0.1163,-0.0338,-0.0932,-0.0724,-0.0511,0.0043,18.75,27.75,-53.0,325.1,1.3,0.34,94779,2015-10-08 14:07:11:689
-0.1724,-0.249,9.73,-0.0538,-0.242,9.8035,-0.1392,0.0137,-0.0926,-0.0043,-0.0554,0.0107,17.5,26.25,-53.0,324.34,1.41,0.31,94879,2015-10-08 14:07:11:789
-0.1915,-0.2298,9.73,-0.0612,-0.23,9.8038,-0.1233,0.0018,-0.0545,0.049,0.0639,-0.0895,18.75,27.75,-52.75,325.09,1.34,0.36,94978,2015-10-08 14:07:11:888
-0.1724,-0.2298,9.7109,-0.0754,-0.218,9.8039,-0.0935,-0.0257,-0.0738,-0.0021,0.0575,0.0128,18.75,26.75,-52.75,325.68,1.31,0.43,95078,2015-10-08 14:07:11:988
-0.1915,-0.249,9.73,-0.0886,-0.2157,9.8039,-0.0847,-0.0152,-0.1122,0.0043,-0.017,0.0043,18.25,26.75,-52.75,325.85,1.26,0.52,95179,2015-10-08 14:07:12:089
-0.1724,-0.249,9.7109,-0.1053,-0.2287,9.8034,-0.067,-0.0203,-0.0925,-0.081,-0.0831,-0.0107,17.75,26.75,-53.0,325.91,1.34,0.62,95279,2015-10-08 14:07:12:189
-0.1915,-0.2298,9.73,-0.102,-0.2398,9.8032,-0.0631,0.0041,-0.0158,0.0383,0.0213,0.0469,18.5,28.0,-53.0,325.35,1.4,0.6,95378,2015-10-08 14:07:12:288
-0.1724,-0.249,9.7109,-0.1022,-0.2268,9.8035,-0.0672,-0.0296,-0.0927,-0.066,-0.1257,0.0405,19.0,26.5,-52.5,324.41,1.33,0.6,95478,2015-10-08 14:07:12:388
-0.1724,-0.2298,9.7109,-0.1204,-0.2332,9.8031,-0.0554,0.0192,-0.0158,-0.0362,-0.0277,-0.0192,18.0,26.75,-52.25,326.01,1.36,0.7,95578,2015-10-08 14:07:12:488
-0.1915,-0.2298,9.73,-0.1238,-0.2293,9.8032,-0.084,0.0074,-0.0732,0.0064,0.115,0.0234,17.5,27.0,-52.25,325.81,1.45,0.61,95679,2015-10-08 14:07:12:589
-0.1724,-0.2298,9.7492,-0.1187,-0.2119,9.8036,-0.0728,-0.0371,-0.0736,-0.0682,-0.0128,0.1044,17.5,26.75,-51.75,327.0,1.39,0.7,95779,2015-10-08 14:07:12:689
-0.1724,-0.2107,9.6917,-0.1055,-0.2227,9.8036,-0.0649,0.0188,-0.1116,0.0021,-0.0298,0.0341,17.75,26.75,-51.75,325.95,1.3,0.62,95878,2015-10-08 14:07:12:788
-0.1724,-0.249,9.73,-0.1126,-0.2515,9.8028,-0.0598,0.0026,-0.0919,-0.0128,-0.017,-0.032,19.5,27.0,-51.75,322.9,1.47,0.66,95978,2015-10-08 14:07:12:888
-0.1724,-0.249,9.6917,-0.1556,-0.2375,9.8025,-0.0168,-0.0115,-0.1108,-0.0234,0.0703,-0.017,19.0,27.5,-52.0,324.08,1.43,0.73,96079,2015-10-08 14:07:12:989
-0.1724,-0.249,9.7109,-0.1715,-0.2128,9.8028,-9.0E-4,-0.0362,-0.092,0.1001,-0.0426,0.0682,18.0,26.5,-52.25,326.54,1.24,1.0,96179,2015-10-08 14:07:13:089
-0.1724,-0.249,9.73,-0.173,-0.2316,9.8024,6.0E-4,-0.0174,-0.0724,0.0383,-0.0234,0.0639,17.75,26.5,-52.0,326.45,1.35,1.01,96279,2015-10-08 14:07:13:189
-0.1915,-0.2298,9.7875,-0.1697,-0.2256,9.8026,-5.0E-4,-8.0E-4,-0.0724,0.0405,-0.0085,0.0597,17.5,26.5,-52.25,326.48,1.41,1.07,96379,2015-10-08 14:07:13:289
-0.1915,-0.2298,9.73,-0.1603,-0.2447,9.8023,-0.0149,0.0186,-0.0722,0.0383,0.0362,-0.1981,17.5,27.0,-52.0,326.27,1.43,0.94,96478,2015-10-08 14:07:13:388
-0.1724,-0.2298,9.73,-0.1455,-0.2343,9.8028,-0.0269,0.0045,-0.0727,0.0107,-0.0213,0.0682,18.75,27.0,-52.0,324.7,1.37,0.85,96578,2015-10-08 14:07:13:488
-0.1532,-0.249,9.7109,-0.1673,-0.2381,9.8023,-0.0051,0.0082,-0.0723,0.1001,-0.0234,-0.017,18.0,26.25,-52.25,325.31,1.39,0.98,96678,2015-10-08 14:07:13:588
-0.1724,-0.2298,9.73,-0.132,-0.2546,9.8025,-0.0531,0.0144,-0.0915,-0.0724,-0.0256,-0.0256,18.25,26.5,-51.5,325.07,1.42,0.82,96778,2015-10-08 14:07:13:688
-0.1724,-0.2298,9.7875,-0.1316,-0.2941,9.8014,-0.0408,0.0643,-0.0139,-0.0341,-0.0085,-0.0234,19.0,27.5,-52.0,325.94,1.59,0.81,96879,2015-10-08 14:07:13:789
-0.1724,-0.2298,9.73,-0.1381,-0.3102,9.8008,-0.0343,0.0804,-0.0707,-0.0703,-0.1108,-0.1875,18.5,27.0,-51.5,324.22,1.81,0.81,96979,2015-10-08 14:07:13:889
-0.1724,-0.249,9.73,-0.1562,-0.306,9.8006,-0.0162,0.057,-0.0706,0.0256,0.0277,-0.0213,18.25,27.0,-51.25,325.88,1.78,0.89,97078,2015-10-08 14:07:13:988
-0.1724,-0.2298,9.73,-0.1448,-0.2963,9.8011,-0.0276,0.0664,-0.0711,-0.0746,-0.017,-0.0724,18.25,26.25,-51.5,324.79,1.73,0.85,97178,2015-10-08 14:07:14:088
-0.1724,-0.2298,9.73,-0.1356,-0.2843,9.8016,-0.0368,0.0545,-0.0716,0.0639,-0.049,-0.0703,19.0,27.0,-51.75,324.34,1.66,0.79,97278,2015-10-08 14:07:14:188
-0.1724,-0.2298,9.7109,-0.1512,-0.2686,9.8018,-0.0134,0.0698,-0.0139,0.0767,0.0575,-0.0575,18.5,26.0,-51.0,323.47,1.57,0.88,97378,2015-10-08 14:07:14:288
-0.1915,-0.2298,9.73,-0.1568,-0.2643,9.8018,-0.0146,0.0094,-0.0719,-0.0426,0.0959,0.1257,17.25,26.25,-51.5,326.67,1.54,0.92,97479,2015-10-08 14:07:14:389
-0.1724,-0.249,9.7109,-0.1582,-0.2952,9.8009,-0.015,0.0833,0.0057,0.0128,0.0618,-0.0362,17.5,25.5,-52.0,324.9,1.72,0.92,97579,2015-10-08 14:07:14:489
-0.1724,-0.2298,9.73,-0.1952,-0.3164,9.7996,0.0228,0.0866,-0.0696,0.0043,0.0767,0.0554,18.75,26.25,-51.75,323.53,1.85,1.14,97678,2015-10-08 14:07:14:588
-0.1532,-0.2298,9.6726,-0.1729,-0.3,9.8005,0.0197,0.0702,-0.128,-0.0192,0.0298,-0.1555,17.25,26.5,-51.5,323.38,1.84,1.01,97782,2015-10-08 14:07:14:692
-0.1532,-0.249,9.7109,-0.1569,-0.2901,9.8011,-0.0155,0.0411,-0.0519,0.0405,0.0554,-0.0043,17.5,26.5,-51.5,326.17,1.66,1.02,97879,2015-10-08 14:07:14:789
-0.1915,-0.2298,9.73,-0.1731,-0.2687,9.8014,8.0E-4,0.0388,-0.0714,-0.0107,0.066,-0.0447,18.5,27.0,-51.25,324.73,1.57,1.01,97978,2015-10-08 14:07:14:888
-0.1915,-0.249,9.7683,-0.1515,-0.2553,9.8022,-0.0209,0.0254,-0.0721,0.1001,-0.0277,-0.0788,20.0,26.75,-51.25,324.73,1.47,0.94,98079,2015-10-08 14:07:14:989
-0.1915,-0.2298,9.73,-0.1477,-0.2678,9.8019,-0.0247,0.0379,-0.091,0.0234,0.0511,-0.0511,18.25,27.25,-51.0,326.05,1.56,0.86,98179,2015-10-08 14:07:15:089
-0.1724,-0.2298,9.7109,-0.1616,-0.2443,9.8023,0.0084,-0.0047,-0.0722,0.0256,-0.0831,-0.0128,18.75,27.25,-51.5,324.77,1.43,0.94,98279,2015-10-08 14:07:15:189
-0.1915,-0.2298,9.7683,-0.1333,-0.2538,9.8025,-0.039,0.0431,-0.0724,-0.0724,-0.0277,0.0149,19.75,27.0,-50.75,323.05,1.48,0.78,98379,2015-10-08 14:07:15:289
-0.1915,-0.2298,9.7492,-0.107,-0.2661,9.8025,-0.0654,0.0171,-0.0724,-0.0213,0.066,-0.0149,17.5,26.5,-51.5,324.46,1.61,0.52,98478,2015-10-08 14:07:15:388
-0.1724,-0.2298,9.6917,-0.0951,-0.2801,9.8022,-0.0964,0.0503,-0.0722,-0.0618,-0.1044,-0.0724,18.0,27.5,-51.5,326.58,1.64,0.56,98579,2015-10-08 14:07:15:489
-0.1915,-0.2298,9.7109,-0.0601,-0.2926,9.8021,-0.1314,0.0436,-0.0912,0.0874,-0.1129,-0.0107,18.0,27.5,-51.0,326.24,1.71,0.35,98678,2015-10-08 14:07:15:588
-0.1532,-0.249,9.7109,-0.0563,-0.277,9.8026,-0.0969,0.028,-0.0917,-0.0085,0.0362,-0.0469,18.75,25.5,-51.0,322.6,1.73,0.35,98779,2015-10-08 14:07:15:689
-0.1915,-0.2298,9.7109,-0.0734,-0.2947,9.8019,-0.1181,0.0648,-0.0911,0.0234,-0.0533,0.0362,18.25,27.0,-50.5,325.33,1.72,0.43,98878,2015-10-08 14:07:15:788
-0.1724,-0.2298,9.7492,-0.0632,-0.2928,9.8021,-0.1091,0.0821,-0.1103,-0.0149,0.1214,-0.0426,18.25,26.5,-51.0,325.24,1.71,0.37,98979,2015-10-08 14:07:15:889
-0.1724,-0.249,9.7109,-0.1027,-0.3125,9.8011,-0.0696,0.0635,-0.0902,0.0383,-0.049,-0.0703,18.25,27.5,-51.25,326.47,1.83,0.6,99078,2015-10-08 14:07:15:988
-0.1915,-0.2298,9.7109,-0.1191,-0.3029,9.8012,-0.068,0.1084,-0.0517,0.0405,-0.032,-0.0213,18.5,26.5,-51.5,324.12,1.77,0.7,99178,2015-10-08 14:07:16:088
-0.1724,-0.249,9.73,-0.1291,-0.3221,9.8005,-0.0432,0.0731,-0.0705,0.0533,-0.0639,0.0746,19.5,26.5,-51.0,322.63,1.88,0.75,99279,2015-10-08 14:07:16:189
-0.1724,-0.2298,9.6917,-0.1242,-0.3305,9.8003,-0.0673,0.0815,-0.0511,0.066,0.0341,-0.0256,18.25,26.0,-51.25,324.42,1.93,0.73,99378,2015-10-08 14:07:16:288
-0.1915,-0.249,9.73,-0.1554,-0.3299,9.7999,-0.0361,0.081,-0.0698,0.0107,-0.066,-0.0405,18.75,25.75,-51.25,326.08,1.96,0.79,99479,2015-10-08 14:07:16:389
-0.1532,-0.249,9.7109,-0.1248,-0.3138,9.8008,-0.0285,0.0648,-0.09,0.049,0.0639,0.0064,19.0,25.25,-51.0,322.9,1.98,0.77,99579,2015-10-08 14:07:16:489
-0.1724,-0.2298,9.7683,-0.109,-0.3048,9.8013,-0.0634,0.0558,-0.0713,-0.0831,0.1065,-0.0213,18.75,26.0,-50.5,322.92,1.84,0.66,99678,2015-10-08 14:07:16:588
-0.1724,-0.2298,9.73,-0.0855,-0.2909,9.802,-0.1061,0.061,-0.0528,0.0874,-0.0383,-0.0703,17.75,25.0,-50.25,322.95,1.78,0.64,99779,2015-10-08 14:07:16:689
-0.1724,-0.249,9.73,-0.1135,-0.3163,9.8009,-0.0589,0.0673,-0.09,-0.0426,-0.0554,-0.0469,18.5,25.75,-50.5,322.85,1.7,0.5,99878,2015-10-08 14:07:16:788
-0.1724,-0.249,9.7875,-0.1219,-0.3441,9.7999,-0.0702,0.1266,-0.0694,-0.1406,-0.0064,-0.0639,19.0,25.75,-50.75,322.86,1.83,0.62,99978,2015-10-08 14:07:16:888
-0.1724,-0.2298,9.73,-0.1409,-0.3468,9.7995,-0.0315,0.117,-0.0695,0.0149,-0.0533,0.1044,18.75,25.25,-51.25,321.84,2.0,0.87,100079,2015-10-08 14:07:16:989
-0.1724,-0.249,9.7683,-0.1434,-0.3501,9.7993,-0.005,0.1198,-0.0693,-0.0064,0.0554,-0.0831,18.75,26.25,-50.5,322.98,2.03,0.85,100178,2015-10-08 14:07:17:088
