ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.1915,-0.2298,9.6917,-0.2268,-0.2532,9.8008,0.0457,0.0165,-0.0706,-0.1108,0.0554,0.0405,7.75,-34.5,-24.0,192.14,1.42,1.32,37091,2015-10-08 14:09:28:260
-0.1915,-0.2107,9.73,-0.2417,-0.2662,9.8001,0.0465,0.0458,-0.0704,-0.0554,-0.0107,-0.081,8.75,-33.0,-24.0,194.07,1.55,1.35,37190,2015-10-08 14:09:28:359
-0.1915,-0.249,9.7492,-0.2298,-0.2424,9.801,0.0383,0.0125,-0.0901,0.0916,0.0383,0.1172,8.75,-33.0,-24.25,194.06,1.57,1.35,37290,2015-10-08 14:09:28:459
-0.2107,-0.249,9.7683,-0.2355,-0.2242,9.8013,0.0249,-0.0248,-0.0329,-0.0298,-0.0575,-0.0469,8.5,-31.25,-24.0,194.58,1.43,1.31,37391,2015-10-08 14:09:28:560
-0.1724,-0.2298,9.73,-0.2293,-0.1959,9.802,-6.0E-4,-0.034,-0.0528,-0.0447,0.1044,-0.0128,7.5,-32.75,-24.0,192.58,1.21,1.25,37490,2015-10-08 14:09:28:659
-0.1915,-0.2107,9.6917,-0.2106,-0.1919,9.8025,0.0191,-0.0188,-0.1108,0.0128,0.0511,-0.0639,7.75,-33.25,-24.0,192.9,1.14,1.34,37591,2015-10-08 14:09:28:760
-0.1915,-0.2107,9.7109,-0.2037,-0.1936,9.8026,-0.0042,-0.0347,-0.0917,-0.0085,0.0277,-0.0128,8.25,-32.75,-24.25,192.64,1.16,1.17,37690,2015-10-08 14:09:28:859
-0.1915,-0.2107,9.7109,-0.2211,-0.1999,9.8021,0.0513,-0.0109,-0.0912,-0.032,0.0575,0.0618,8.0,-32.25,-23.75,193.03,1.1,1.16,37791,2015-10-08 14:09:28:960
-0.1915,-0.2107,9.73,-0.2318,-0.1735,9.8024,0.0448,-0.0753,-0.0531,0.0597,0.0447,-0.0362,7.75,-32.5,-23.5,192.99,1.01,1.3,37891,2015-10-08 14:09:29:060
-0.1532,-0.2298,9.7492,-0.2435,-0.1775,9.802,0.0903,-0.0523,-0.0528,0.1129,0.0149,-0.0447,8.25,-31.5,-24.5,193.24,1.12,1.42,37990,2015-10-08 14:09:29:159
-0.2107,-0.249,9.73,-0.24,-0.1916,9.8018,0.0293,-0.0574,-0.091,0.0362,-0.0937,-0.0426,8.75,-32.5,-24.75,194.48,1.01,1.43,38091,2015-10-08 14:09:29:260
-0.2107,-0.249,9.73,-0.2279,-0.1849,9.8023,0.0364,-0.0449,-0.0914,0.1044,-0.0256,0.0767,7.75,-33.0,-24.25,194.11,1.12,1.4,38191,2015-10-08 14:09:29:360
-0.1915,-0.2107,9.7109,-0.1968,-0.1742,9.8031,0.0053,-0.0365,-0.0922,-0.0383,0.0256,0.0767,8.25,-32.25,-24.0,193.04,0.99,1.17,38291,2015-10-08 14:09:29:460
-0.1915,-0.249,9.73,-0.1923,-0.191,9.8029,-0.0184,-5.0E-4,-0.092,-0.0064,0.0724,-0.0107,8.25,-32.75,-24.0,194.72,1.02,1.15,38390,2015-10-08 14:09:29:559
-0.1915,-0.249,9.73,-0.2241,-0.1925,9.8022,0.033,-0.0263,-0.1102,-0.1236,0.0362,-0.066,8.5,-32.25,-24.5,192.68,1.12,1.12,38491,2015-10-08 14:09:29:660
-0.1915,-0.249,9.7875,-0.2426,-0.1904,9.8018,0.051,-0.0395,-0.0909,-0.0724,0.0831,0.0021,7.75,-32.5,-23.75,194.17,1.12,1.31,38590,2015-10-08 14:09:29:759
-0.2107,-0.2107,9.7492,-0.2451,-0.2021,9.8015,0.0344,-0.0086,-0.0715,-0.0341,0.0085,0.0064,8.25,-32.0,-25.0,192.85,1.11,1.42,38690,2015-10-08 14:09:29:859
-0.2107,-0.2107,9.7683,-0.2158,-0.2072,9.8021,0.0242,-0.0226,-0.0721,-0.0234,0.032,0.13,8.0,-32.75,-25.0,194.89,1.28,1.4,38790,2015-10-08 14:09:29:959
-0.1915,-0.2107,9.7109,-0.204,-0.211,9.8023,0.0316,3.0E-4,-0.0722,-0.0618,0.0682,-0.0043,7.0,-33.0,-24.5,192.48,1.21,1.32,38890,2015-10-08 14:09:30:059
-0.1724,-0.2298,9.7492,-0.2155,-0.2177,9.8019,0.0021,-0.0082,-0.1101,0.0277,0.0043,-0.0447,8.0,-34.25,-23.75,192.24,1.2,1.22,38990,2015-10-08 14:09:30:159
-0.1724,-0.1915,9.7875,-0.1871,-0.2251,9.8023,-0.0044,-0.0048,-0.0722,0.0618,0.0341,-0.1044,8.75,-32.75,-24.25,194.25,1.31,1.14,39090,2015-10-08 14:09:30:259
-0.1915,-0.2298,9.73,-0.198,-0.2359,9.8018,0.0064,0.0061,-0.0718,0.0874,-0.0746,-0.0788,9.0,-32.5,-24.25,194.64,1.4,1.16,39190,2015-10-08 14:09:30:359
-0.1915,-0.2298,9.7109,-0.1997,-0.2503,9.8014,0.0082,0.0396,-0.0714,-0.0192,0.0128,-0.0256,7.75,-34.5,-24.25,192.6,1.32,1.2,39290,2015-10-08 14:09:30:459
-0.1915,-0.2107,9.73,-0.192,-0.2403,9.8018,4.0E-4,0.0296,-0.0718,0.0362,-0.0362,0.0874,8.75,-33.75,-24.75,192.24,1.42,1.12,39391,2015-10-08 14:09:30:560
-0.1915,-0.2298,9.7492,-0.1548,-0.2399,9.8025,-0.0234,0.0094,-0.0914,0.0085,0.1342,0.0874,8.0,-33.25,-25.25,194.22,1.35,1.12,39491,2015-10-08 14:09:30:660
-0.1915,-0.2298,9.8067,-0.1731,-0.2136,9.8028,-0.038,-0.0252,-0.073,0.0874,-0.0043,0.0703,8.75,-33.5,-24.5,194.42,1.28,0.9,39591,2015-10-08 14:09:30:760
-0.1915,-0.2298,9.7109,-0.1569,-0.2334,9.8026,-0.0347,0.0036,-0.0917,-0.0597,-0.0639,0.098,8.25,-32.25,-24.0,193.13,1.29,0.98,39691,2015-10-08 14:09:30:860
-0.1915,-0.2298,9.7109,-0.1563,-0.243,9.8024,-0.016,0.0132,-0.1107,-0.049,-0.0064,0.0575,8.25,-32.25,-25.25,193.08,1.5,0.96,39791,2015-10-08 14:09:30:960
-0.1724,-0.2298,9.7683,-0.156,-0.2762,9.8015,-0.0547,0.0463,-0.0906,-0.0192,0.0703,-0.1619,8.75,-32.5,-25.5,194.73,1.59,0.94,39891,2015-10-08 14:09:31:060
-0.1724,-0.249,9.7875,-0.1414,-0.2712,9.8019,-0.044,0.0442,-0.0525,-0.0298,0.0618,0.017,9.0,-31.75,-24.5,194.74,1.61,0.91,39990,2015-10-08 14:09:31:159
-0.1915,-0.249,9.7875,-0.1515,-0.301,9.8009,-0.0398,0.0686,-0.0709,-0.0362,0.0959,0.0746,8.75,-33.75,-24.5,193.97,1.72,0.88,40090,2015-10-08 14:09:31:259
-0.2107,-0.2107,9.7109,-0.1732,-0.322,9.7998,-0.0242,0.0946,-0.0124,-0.0043,0.0192,-0.0959,8.5,-33.5,-24.75,194.21,1.88,1.01,40190,2015-10-08 14:09:31:359
-0.1724,-0.249,9.7492,-0.1704,-0.3223,9.7999,-0.0161,0.0781,-0.0887,-0.0831,0.0107,-0.0043,8.25,-33.25,-23.75,192.64,1.94,1.01,40290,2015-10-08 14:09:31:459
-0.1915,-0.249,9.7875,-0.1887,-0.3025,9.8002,-0.0242,0.0967,-0.0892,0.0383,-0.0469,0.1087,8.0,-33.5,-24.0,192.61,1.86,1.06,40390,2015-10-08 14:09:31:559
-0.2107,-0.2298,9.7492,-0.1525,-0.2591,9.802,-0.0754,0.0561,-0.0718,-0.081,0.017,0.0043,7.5,-33.0,-24.25,192.69,1.7,0.98,40491,2015-10-08 14:09:31:660
-0.1915,-0.2298,9.7875,-0.1818,-0.2902,9.8007,-0.0164,0.0576,-0.0517,-0.098,0.081,-0.1214,7.25,-33.5,-24.25,191.07,1.6,0.99,40590,2015-10-08 14:09:31:759
-0.1724,-0.2298,9.6917,-0.1789,-0.2977,9.8005,0.0065,0.0679,-0.1088,-0.0767,-0.0746,0.0724,8.25,-32.5,-24.0,192.97,1.74,1.11,40691,2015-10-08 14:09:31:860
-0.1724,-0.249,9.73,-0.1825,-0.2889,9.8007,0.0155,0.0622,-0.0705,0.1044,0.0256,0.0852,8.75,-32.0,-23.75,194.62,1.75,1.1,40790,2015-10-08 14:09:31:959
-0.1915,-0.2298,9.7683,-0.1665,-0.2721,9.8015,-0.0197,0.0388,-0.0906,0.0426,0.0682,-0.0533,9.5,-32.75,-23.75,195.89,1.63,0.99,40890,2015-10-08 14:09:32:059
-0.1915,-0.2107,9.73,-0.1856,-0.2485,9.8017,7.0E-4,0.0327,-0.0907,-0.0511,-0.0149,-0.0746,8.75,-33.0,-24.25,194.32,1.58,0.98,40990,2015-10-08 14:09:32:159
-0.2107,-0.249,9.73,-0.1854,-0.2502,9.8017,-0.0253,0.0012,-0.0717,0.0383,-0.0107,-0.0597,7.75,-33.75,-24.25,192.6,1.46,1.16,41091,2015-10-08 14:09:32:260
-0.1915,-0.2298,9.7109,-0.1988,-0.2182,9.8022,0.0073,-0.0116,-0.0913,-0.0192,-0.0298,0.1577,8.5,-32.5,-24.25,194.7,1.3,1.1,41190,2015-10-08 14:09:32:359
-0.2107,-0.2298,9.73,-0.1815,-0.2049,9.8028,-0.0292,-0.0249,-0.0728,0.1044,-0.0703,0.0511,8.75,-32.0,-24.25,194.69,1.37,1.09,41290,2015-10-08 14:09:32:459
-0.1915,-0.249,9.7875,-0.2189,-0.2035,9.8021,0.0273,-0.0455,-0.0146,-0.0554,-0.081,0.049,8.75,-32.5,-24.25,194.72,1.06,1.14,41391,2015-10-08 14:09:32:560
-0.1915,-0.2298,9.73,-0.1967,-0.2314,9.8019,0.0076,-0.0319,-0.053,-0.032,-0.0362,0.1406,8.75,-32.75,-24.0,195.82,1.16,1.22,41490,2015-10-08 14:09:32:659
-0.1915,-0.2298,9.7109,-0.1846,-0.2319,9.8022,0.0123,-0.0012,-0.0531,-0.0277,0.0405,0.0639,9.0,-32.25,-23.75,194.66,1.35,1.15,41591,2015-10-08 14:09:32:760
-0.1915,-0.2298,9.7492,-0.2077,-0.2341,9.8017,0.0285,0.0155,-0.0514,0.1044,0.0064,0.032,8.25,-32.5,-24.5,192.87,1.55,1.29,41691,2015-10-08 14:09:32:860
-0.1724,-0.2298,9.73,-0.2135,-0.2484,9.8012,0.0411,0.0186,-0.0711,0.0128,0.0149,-0.0533,8.0,-32.0,-24.0,192.91,1.36,1.27,41790,2015-10-08 14:09:32:959
-0.2107,-0.2107,9.7109,-0.2166,-0.2238,9.8017,0.0031,0.0124,0.0049,0.0554,0.0192,-0.0234,8.25,-34.0,-23.75,192.2,1.31,1.27,41890,2015-10-08 14:09:33:059
-0.1724,-0.2298,9.7492,-0.2082,-0.234,9.8016,0.0358,0.0042,-0.0525,-0.0043,0.0277,-0.049,8.5,-32.75,-24.5,194.16,1.26,1.29,41990,2015-10-08 14:09:33:159
-0.1915,-0.2107,9.73,-0.2238,-0.2214,9.8016,0.0323,0.0107,-0.0716,-0.0021,0.0064,0.1257,9.25,-34.0,-25.0,193.7,1.28,1.32,42091,2015-10-08 14:09:33:260
-0.1915,-0.2107,9.73,-0.2297,-0.2295,9.8013,0.0347,0.0147,-0.0714,0.0447,-0.0277,-0.0533,9.0,-33.25,-25.25,195.69,1.29,1.31,42190,2015-10-08 14:09:33:359
-0.1724,-0.2107,9.7683,-0.2072,-0.2146,9.8021,0.0075,0.0181,-0.0719,0.0895,0.1641,-0.1044,9.0,-34.25,-25.0,193.7,1.36,1.3,42291,2015-10-08 14:09:33:460
-0.1724,-0.2107,9.7492,-0.2317,-0.2356,9.8011,0.0356,0.0193,-0.0904,-0.0362,0.0128,0.0533,8.75,-33.5,-24.25,194.13,1.26,1.33,42390,2015-10-08 14:09:33:559
-0.1915,-0.2298,9.7109,-0.2396,-0.2817,9.7997,0.043,0.0709,-0.0889,0.0064,0.1087,-0.066,8.25,-32.0,-25.0,192.72,1.65,1.4,42490,2015-10-08 14:09:33:659
-0.1915,-0.2298,9.73,-0.2251,-0.2391,9.8011,0.0336,0.0476,0.0055,0.017,-0.0213,0.017,8.5,-32.5,-24.5,194.53,1.4,1.32,42590,2015-10-08 14:09:33:759
-0.1915,-0.2298,9.7875,-0.2472,-0.242,9.8005,0.0557,0.0122,-0.013,0.1406,0.066,0.0746,8.75,-32.0,-24.5,194.45,1.31,1.46,42690,2015-10-08 14:09:33:859
-0.1724,-0.249,9.7492,-0.2356,-0.2447,9.8008,0.0786,-0.0092,-0.013,-0.0383,0.0405,0.032,8.5,-33.75,-24.75,193.56,1.38,1.5,42791,2015-10-08 14:09:33:960
-0.1724,-0.2682,9.7875,-0.2193,-0.2345,9.8014,0.0424,-0.0331,-0.014,-0.0362,-0.0533,-0.0703,8.5,-34.75,-24.75,193.33,1.35,1.29,42890,2015-10-08 14:09:34:059
-0.2107,-0.1915,9.7492,-0.2307,-0.2589,9.8005,0.02,0.0673,-0.0513,-0.032,0.0405,-0.081,8.25,-33.75,-24.5,192.18,1.37,1.28,42990,2015-10-08 14:09:34:159
-0.1724,-0.2107,9.73,-0.2177,-0.2561,9.8009,0.0453,0.0454,-0.09,0.0085,-0.0703,0.0298,8.25,-33.75,-24.5,192.42,1.51,1.35,43090,2015-10-08 14:09:34:259
-0.1915,-0.2107,9.73,-0.2208,-0.2561,9.8008,0.0292,0.0454,-0.0708,0.0256,0.1406,-0.0533,8.75,-33.75,-24.75,192.13,1.48,1.27,43191,2015-10-08 14:09:34:360
-0.1915,-0.2298,9.8067,-0.2204,-0.2196,9.8017,0.0097,-0.0103,-0.0142,0.0724,-0.0298,-0.0298,9.0,-34.0,-25.0,192.51,1.5,1.29,43290,2015-10-08 14:09:34:459
-0.2107,-0.2298,9.7875,-0.1901,-0.223,9.8023,-0.0206,-0.0068,-0.0148,-0.0362,-0.0064,0.017,9.75,-34.75,-24.75,194.93,1.27,1.18,43390,2015-10-08 14:09:34:559
-0.1915,-0.2107,9.73,-0.1769,-0.1954,9.8031,-0.0146,-0.0153,-0.0731,0.032,0.0064,-0.0554,9.0,-34.0,-24.5,193.92,1.16,1.07,43491,2015-10-08 14:09:34:660
-0.2107,-0.2107,9.7109,-0.1562,-0.1779,9.8038,-0.0545,-0.0328,-0.0929,0.0256,-0.0937,0.0618,9.25,-33.5,-24.75,194.34,1.07,1.01,43590,2015-10-08 14:09:34:759
-0.1724,-0.2298,9.7492,-0.1579,-0.1837,9.8037,-0.0145,-0.0461,-0.0545,-0.0426,0.0959,-0.0874,8.0,-33.75,-24.5,192.43,1.09,0.97,43691,2015-10-08 14:09:34:860
-0.1724,-0.2298,9.73,-0.1841,-0.1811,9.8033,3.0E-4,-0.0311,-0.0156,-0.0298,-0.0554,0.0107,8.5,-34.5,-24.0,193.9,1.06,1.14,43790,2015-10-08 14:09:34:959
-0.1915,-0.2298,9.73,-0.1616,-0.1888,9.8035,-0.0095,-0.0297,-0.0158,-0.0575,0.0298,-0.0554,7.5,-32.5,-24.25,193.94,1.06,1.08,43890,2015-10-08 14:09:35:059
-0.1915,-0.2107,9.7492,-0.1947,-0.1752,9.8032,0.0032,-0.0355,-0.054,-0.0874,0.0234,0.1044,9.25,-34.5,-24.0,192.75,1.08,1.03,43992,2015-10-08 14:09:35:161
-0.2107,-0.2298,9.7683,-0.2115,-0.2016,9.8023,0.0091,-0.0442,-0.0537,-0.098,0.0277,0.0085,9.25,-32.25,-24.75,194.65,1.08,1.17,44090,2015-10-08 14:09:35:259
-0.1915,-0.2107,9.7875,-0.1919,-0.2287,9.8021,-0.0152,0.0072,-0.0722,-0.017,-0.0511,-0.032,9.25,-32.75,-24.75,194.22,1.34,1.12,44190,2015-10-08 14:09:35:359
-0.1915,-0.249,9.7875,-0.181,-0.2525,9.8017,0.005,0.0234,-0.0526,0.0085,-0.0192,0.0256,8.5,-34.25,-25.0,193.92,1.37,1.04,44290,2015-10-08 14:09:35:459
-0.1915,-0.2107,9.7492,-0.1931,-0.2648,9.8012,0.0016,0.0541,-0.052,0.13,0.1236,-0.0554,8.75,-32.75,-25.25,194.23,1.52,1.06,44390,2015-10-08 14:09:35:559
-0.1915,-0.2298,9.73,-0.2195,-0.2288,9.8015,0.028,-0.001,-0.0715,-0.0618,-0.0256,-0.0298,9.75,-34.5,-24.5,195.3,1.39,1.28,44490,2015-10-08 14:09:35:659
-0.1915,-0.2298,9.7109,-0.2275,-0.2456,9.8009,0.0359,0.0157,-0.0901,-0.0064,0.0746,-0.0533,10.25,-34.25,-24.5,196.83,1.37,1.29,44591,2015-10-08 14:09:35:760
-0.2107,-0.249,9.7683,-0.2261,-0.2747,9.8002,0.0538,0.0448,-0.0702,0.0213,-0.032,-0.066,9.25,-34.25,-25.0,195.24,1.44,1.36,44691,2015-10-08 14:09:35:860
-0.2107,-0.2107,9.8067,-0.2207,-0.2953,9.7997,0.01,0.1037,-0.0314,-0.0682,0.1427,-0.0362,8.75,-33.75,-25.25,195.18,1.6,1.34,44791,2015-10-08 14:09:35:960
-0.1724,-0.249,9.8258,-0.2115,-0.2764,9.8005,0.0391,0.0274,0.0253,0.0597,-0.0085,-0.0064,8.75,-33.25,-24.75,194.09,1.62,1.24,44890,2015-10-08 14:09:36:059
-0.1915,-0.2107,9.73,-0.2,-0.2731,9.8008,-0.0107,0.0624,0.025,0.0426,-0.1704,0.0149,8.75,-33.75,-24.5,192.44,1.64,1.28,44991,2015-10-08 14:09:36:160
-0.2107,-0.2107,9.7683,-0.2347,-0.2864,9.7997,0.0431,0.0565,-0.0888,0.0426,-0.0405,0.0128,7.75,-33.5,-25.25,192.37,1.75,1.36,45090,2015-10-08 14:09:36:259
-0.1915,-0.249,9.7492,-0.2341,-0.2777,9.7999,0.0426,0.067,-0.0316,0.1257,-0.2067,0.0064,8.25,-34.0,-24.5,192.1,1.72,1.26,45191,2015-10-08 14:09:36:360
-0.2107,-0.249,9.7492,-0.2281,-0.2916,9.7997,0.0174,0.0426,-0.0505,-0.0874,-0.0213,-0.1108,9.0,-34.0,-24.75,193.62,1.7,1.33,45290,2015-10-08 14:09:36:459
-0.1915,-0.249,9.73,-0.1919,-0.2959,9.8003,4.0E-4,0.0469,-0.0703,0.1001,-0.0234,0.0362,8.25,-34.75,-24.75,193.62,1.7,1.33,45390,2015-10-08 14:09:36:559
-0.1915,-0.2298,9.6917,-0.2196,-0.3053,9.7994,0.0472,0.0755,-0.0311,0.0213,0.0511,-0.0639,9.25,-29.75,-23.75,195.39,1.78,1.28,45491,2015-10-08 14:09:36:660
-0.1915,-0.2298,9.7875,-0.1961,-0.306,9.7999,0.0046,0.0953,-0.089,-0.032,-0.0426,0.0447,8.5,-31.75,-23.75,194.58,1.79,1.15,45591,2015-10-08 14:09:36:760
-0.2107,-0.2298,9.7109,-0.1675,-0.3406,9.7993,-0.0432,0.1107,-0.0884,0.0107,-0.1044,-0.0405,8.0,-31.75,-24.0,193.02,1.99,0.98,45691,2015-10-08 14:09:36:860
-0.1724,-0.249,9.73,-0.1489,-0.3328,9.7999,-0.0235,0.0838,-0.0698,-0.032,-0.0746,-0.1278,8.0,-32.0,-24.0,193.1,1.94,0.87,45791,2015-10-08 14:09:36:960
-0.1915,-0.249,9.7109,-0.1483,-0.3458,9.7994,-0.0432,0.0968,-0.0885,-0.0916,0.0767,0.0192,7.0,-32.0,-24.5,193.18,1.94,0.76,45890,2015-10-08 14:09:37:059
-0.1915,-0.2107,9.7683,-0.1786,-0.3251,9.7996,-0.0129,0.1145,-0.0313,0.1236,-0.049,0.0874,7.75,-32.75,-24.0,192.96,2.18,1.03,45991,2015-10-08 14:09:37:160
-0.1915,-0.2298,9.7875,-0.1771,-0.3452,9.799,-0.0145,0.1154,-0.0115,0.0256,0.1193,0.032,8.0,-33.25,-23.75,192.53,1.95,1.16,46090,2015-10-08 14:09:37:259
-0.1915,-0.2298,9.73,-0.1461,-0.3386,9.7997,-0.0454,0.1088,-0.0697,0.049,0.0256,0.0149,7.75,-33.0,-23.5,192.98,2.02,1.04,46191,2015-10-08 14:09:37:360
-0.1915,-0.2298,9.6917,-0.1535,-0.3177,9.8003,-0.038,0.0878,-0.1086,0.0426,-0.1214,0.0277,8.25,-32.5,-23.25,193.15,1.98,0.85,46290,2015-10-08 14:09:37:459
-0.1915,-0.2298,9.73,-0.1397,-0.3247,9.8003,-0.0519,0.0757,-0.0702,0.0447,0.115,0.0341,8.75,-32.75,-23.25,194.78,1.86,0.9,46390,2015-10-08 14:09:37:559
-0.1915,-0.2298,9.8258,-0.1436,-0.3293,9.8001,-0.048,0.0994,-0.0892,0.0107,-0.0107,-0.0064,8.0,-32.75,-23.25,192.79,1.92,0.84,46491,2015-10-08 14:09:37:660
-0.1149,-0.249,9.7875,-0.0867,-0.3343,9.8006,-0.0282,0.0853,-0.0131,-0.0724,-0.0554,-0.0107,8.5,-32.5,-23.0,194.85,2.0,0.76,46590,2015-10-08 14:09:37:759
-0.1341,-0.1149,9.1363,-0.1236,-0.3118,9.8009,-0.0105,0.1969,-0.6646,0.1236,-0.1641,0.0341,9.75,-32.25,-23.5,196.43,1.96,0.83,46690,2015-10-08 14:09:37:859
-0.1341,-0.1149,9.1363,-0.1236,-0.3118,9.8009,-0.0105,0.1969,-0.6646,0.1236,-0.1641,0.0341,9.75,-32.25,-23.5,196.43,1.96,0.83,46790,2015-10-08 14:09:37:959
-0.2107,-0.2298,9.845,-0.1298,-0.3313,9.8002,4.0E-4,0.0807,-0.3389,-0.0107,0.1385,-0.081,9.0,-32.75,-24.25,194.41,1.81,0.79,46890,2015-10-08 14:09:38:059
