ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,state
2.9497,-0.1341,5.1332,3.7882,-0.576,9.0271,0.1,-0.42,-2.3233,-1.2059,-0.931,0.6008,-10.25,-6.75,-41.5,209.88,0.74,-19.43,42154,2015-10-07 16:26:55:137,0
6.9528,-2.739,8.6,4.9567,-1.4386,8.3386,1.613,-0.7449,-0.8112,-1.5659,-1.3422,0.7862,-11.5,-7,-40.75,217.36,5.21,-24.9,42254,2015-10-07 16:26:55:237,0
7.6614,-3.8307,8.9256,6.1949,-2.7386,7.0918,1.4666,-1.0921,1.8338,-1.2783,-1.1164,0.8117,-14.25,-3.25,-39,227.9,16.22,-41.14,42354,2015-10-07 16:26:55:337,0
8.0828,-4.4245,4.1563,7.2912,-3.8359,5.3193,0.9449,-0.7227,-1.4311,-1.1143,-1.7662,0.7755,-18.5,-0.5,-37.25,233.6,23.03,-53.89,42455,2015-10-07 16:26:55:438,0
9.5002,-6.0908,5.1332,7.7107,-5.0163,3.3988,1.8278,-1.0937,0.7,-1.1207,-1.649,0.5241,-24.25,2.5,-35,234.61,30.77,-66.21,42555,2015-10-07 16:26:55:538,0
9.4427,-5.7844,5.1332,7.8016,-5.5229,2.1917,1.8136,-0.2806,2.7691,-1.2847,-0.3409,0.081,-29.75,6.25,-31,234.47,32.19,-69.62,42655,2015-10-07 16:26:55:638,0
8.2744,-5.4013,3.486,7.795,-5.6018,2.0069,0.4793,0.1813,1.5748,-0.2642,-0.0937,-0.017,-35,10.25,-26.25,230.03,34.9,-75.41,42755,2015-10-07 16:26:55:738,0
8.0445,-5.0374,3.2753,7.8185,-5.566,2.0153,0.226,0.5477,1.26,-0.1598,-0.0192,-0.2067,-36.75,12.75,-24.5,227.06,34.58,-75.55,42854,2015-10-07 16:26:55:837,0
8.0828,-5.3439,3.6009,7.9166,-5.3711,2.1562,0.1663,0.0273,1.4447,0.066,0.2109,-0.1534,-37,14,-23.5,228.2,33.21,-74.76,42954,2015-10-07 16:26:55:937,0
8.102,-5.4779,3.6775,7.9533,-5.1349,2.5588,0.1486,-0.343,1.1187,0.4943,0.424,-0.2493,-37.75,14.5,-23.25,231.49,32.62,-73.8,43054,2015-10-07 16:26:56:037,0
7.9679,-5.114,3.5243,7.8764,-4.7263,3.4343,0.0284,-0.311,-0.058,0.4794,0.5965,-0.1513,-36,13.25,-24,224.17,30.22,-69.14,43155,2015-10-07 16:26:56:138,0
7.9104,-4.8267,3.9265,7.805,-4.3765,4.0123,0.1054,-0.4503,-0.0858,0.7436,0.4495,-0.1044,-32.5,12,-26.5,229.45,26.5,-62.79,43255,2015-10-07 16:26:56:238,0
7.5465,-4.367,3.2561,7.7563,-3.9523,4.5154,-0.2098,-0.4147,-1.2593,0.6946,0.3728,-0.0362,-31.75,9,-28.75,225.56,23.77,-59.79,43354,2015-10-07 16:26:56:337,0
7.5848,-4.118,3.7158,7.7041,-3.7436,4.7753,-0.1192,-0.3745,-1.0595,0.2578,0.1065,0.0682,-31,6.5,-29.5,225.16,22.63,-58.67,43455,2015-10-07 16:26:56:438,0
7.9679,-4.5011,4.4053,7.6203,-3.6313,4.9914,0.3476,-0.8698,-0.5861,-0.3111,0.4218,-0.343,-29.25,5,-30.75,223.38,21.73,-56.77,43554,2015-10-07 16:26:56:537,0
6.8187,-4.5203,4.118,7.5438,-3.6936,5.0615,-0.7251,-0.8267,-0.9435,-0.5177,0.3025,-0.2237,-28,5.25,-32,225.35,22.13,-56.14,43654,2015-10-07 16:26:56:637,0
6.3398,-4.7692,3.237,7.6845,-3.9892,4.6049,-1.3255,-0.8183,-1.5977,-0.2237,-1.1015,0.3388,-27,5.25,-32.5,227.55,22.83,-56.65,43754,2015-10-07 16:26:56:737,0
8.5617,-6.4931,2.1261,8.0748,-4.6263,3.0929,0.3145,-1.8093,-1.1009,-0.5689,-2.0347,0.6136,-28.25,5,-33,230.83,25.31,-62.24,43854,2015-10-07 16:26:56:837,0
10.5536,-7.355,1.3982,8.183,-5.2748,1.1771,2.1791,-1.9078,0.4318,-0.8991,-1.9004,0.4368,-33,6,-28.5,240.46,31.24,-77.62,43954,2015-10-07 16:26:56:937,0
8.2361,-6.7995,1.6089,8.1096,-5.5134,-0.0886,0.1359,-1.0435,1.8211,-2.0538,0.4005,0.049,-35.75,8,-25,240.55,33.95,-88.92,44054,2015-10-07 16:26:57:037,0
7.6806,-5.8419,-0.3448,8.1382,-5.4246,-0.7174,-0.042,-0.5791,0.3708,-1.5084,0.098,-0.4112,-40,11.25,-18.25,238.81,34.21,-90.63,44155,2015-10-07 16:26:57:138,0
5.4971,-5.0757,-0.4022,8.2308,-5.1839,-1.2457,-2.6266,0.0824,0.7156,-2.3755,0.7095,0.2237,-43.25,14.5,-16,249.15,31.91,-98.61,44255,2015-10-07 16:26:57:238,0
6.11,-5.3822,0.6704,7.9408,-5.4387,-1.8801,-1.9906,-0.026,2.4008,-2.3074,0.4197,1.1782,-42.5,17,-17.25,256.39,33.68,-103.32,44354,2015-10-07 16:26:57:337,0
8.2552,-5.3056,0.4788,7.3211,-6.0494,-2.4449,0.6381,0.6443,3.0089,-1.8365,0.5582,1.4552,-42.25,19.75,-17.25,260.99,34.92,-104.95,44454,2015-10-07 16:26:57:437,0
9.2129,-4.3479,0.0958,6.8829,-6.4572,-2.6646,1.9442,1.7479,3.0893,-1.4743,1.6256,1.338,-38,30,-16.5,273.06,39.18,-109.85,44554,2015-10-07 16:26:57:537,0
9.8067,-3.6583,-0.1341,6.967,-6.5023,-2.3132,2.4925,2.9727,2.1288,-0.9715,1.3444,0.5965,-34.75,37,-17,282.14,41.72,-110.42,44655,2015-10-07 16:26:57:638,0
10.4387,-5.0757,-0.3448,7.1598,-6.4956,-1.6475,3.5032,1.0691,1.1022,0.4218,0.5816,0.1641,-30.75,42.75,-17.75,297.28,41.48,-105.03,44755,2015-10-07 16:26:57:738,0
10.7452,-5.3056,-0.6895,7.6443,-6.075,-0.9107,3.1445,1.0206,0.5165,1.0141,-0.1491,-0.8309,-29.5,43,-20.25,306.74,38.28,-96.79,44854,2015-10-07 16:26:57:837,0
8.734,-5.9376,0.3256,8.3878,-5.0653,-0.3972,0.4037,-0.8915,0.5696,1.0141,-0.2045,-1.5063,-30.5,42.75,-21,307.53,36.19,-95.46,44954,2015-10-07 16:26:57:937,0
9.098,-6.1292,-1.1492,8.9108,-4.0754,-0.3994,0.1872,-2.1496,-0.7116,1.4701,-0.9289,-1.2826,-34,33.25,-24.25,302.66,24.56,-92.57,45054,2015-10-07 16:26:58:037,0
8.102,-6.2249,-0.8811,9.3603,-2.888,-0.4629,-1.2583,-3.3369,-0.4181,-0.2834,0.5177,-1.2187,-37.25,26.75,-24,300.62,17.13,-92.83,45155,2015-10-07 16:26:58:138,0
6.7995,-6.1483,-0.5363,9.5365,-2.2424,-0.4448,-2.2683,-3.9418,-0.1349,-0.946,0.1534,-0.637,-41.5,17.75,-23.25,291.54,15.58,-92.56,45255,2015-10-07 16:26:58:238,0
6.1675,-5.3247,-0.0958,9.4875,-2.4509,-0.3879,-3.5437,-3.0996,0.439,-1.1782,0.2834,0.5561,-42.25,12.75,-24.25,281.76,13.05,-92.6,45354,2015-10-07 16:26:58:337,0
6.9911,-5.5545,0.1149,9.0964,-3.6252,-0.5331,-1.6514,-1.9337,0.7971,-1.3337,0.0959,1.6767,-42.75,11.5,-23,267.75,15.96,-92.38,45454,2015-10-07 16:26:58:437,0
10.2472,-6.359,0.2107,8.1742,-5.296,-1.1425,1.5558,-1.0439,1.3149,-1.2783,-0.3814,2.0837,-41.25,17,-23,259.28,26.07,-94.7,45554,2015-10-07 16:26:58:537,0
12.6414,-8.0254,-0.0383,7.2626,-6.3453,-1.7783,5.3788,-1.68,1.74,-1.5936,0.326,1.2016,-37.75,26.5,-20.5,261.94,38.09,-101.44,45655,2015-10-07 16:26:58:638,0
9.0022,-5.5354,0.0766,6.8639,-6.7101,-2.0081,2.1383,1.1747,2.0847,-1.3167,1.0631,1.2144,-33,35.25,-16,275.91,42.5,-105.95,45755,2015-10-07 16:26:58:738,0
8.2744,-2.1261,-0.1149,6.4359,-7.0956,-2.098,2.2215,4.6822,1.9448,0.2855,-0.4474,0.1854,-28.25,41,-12.5,300.28,46.35,-108.06,45855,2015-10-07 16:26:58:838,0
11.2432,-4.3862,-1.7238,7.1384,-6.437,-1.9439,3.9132,1.9933,-0.3163,-0.4985,0.8394,-1.7982,-24.5,44.25,-10.25,321.02,41.03,-105.23,45954,2015-10-07 16:26:58:937,0
8.6957,-4.7309,-1.1492,8.4141,-4.8188,-1.4672,0.7414,0.0496,0.2414,0.2919,0.1385,-2.4458,-25.5,44.25,-9.5,334,29.43,-99.89,46054,2015-10-07 16:26:59:037,0
8.6957,-4.5011,-1.6664,9.3099,-2.8843,-1.0853,-0.5758,-1.6935,-0.8492,1.5894,0.0085,-1.3934,-30.25,40,-9.5,337.23,21.98,-98.16,46154,2015-10-07 16:26:59:137,0
7.7955,-4.6352,-1.9537,9.5767,-1.961,-0.7819,-1.7812,-2.6742,-1.1718,1.6426,-0.1939,-1.1611,-36.5,32,-11.75,328.58,11.54,-94.67,46255,2015-10-07 16:26:59:238,0
7.1826,-4.1563,-1.2258,9.6705,-1.5368,-0.5381,-2.4879,-2.6195,-0.6877,0.8906,0.4368,-0.5348,-40.5,25.25,-14.75,324.53,9.82,-94.08,46355,2015-10-07 16:26:59:338,0
8.4851,-4.2713,-0.6321,9.6221,-1.892,-0.0769,-0.8409,-2.164,-0.6871,0.8458,0.2876,0.3963,-42,19,-17.5,311.3,9.84,-91.06,46454,2015-10-07 16:26:59:437,0
10.8984,-4.616,-1.1301,9.3894,-2.815,0.293,0.8961,-1.3413,-0.8101,0.8586,-0.0916,1.2911,-42.25,18,-18.75,291.94,13.86,-88.92,46555,2015-10-07 16:26:59:538,0
8.983,-3.0837,0.6512,9.063,-3.7439,0.1235,0.0226,0.8498,0.1885,0.2599,-0.3771,0.49,-41.25,17.75,-21,285.81,16.68,-88.21,46655,2015-10-07 16:26:59:638,0
8.849,-4.118,1.6855,9.0006,-3.8899,0.1704,-0.5662,0.2421,1.6544,0.4602,-0.0831,0.2919,-38.5,21,-22,280.76,23.37,-88.92,46755,2015-10-07 16:26:59:738,0
11.4922,-3.2561,1.3599,8.9085,-4.0847,0.3519,2.5837,0.8286,1.008,0.882,-0.3622,0.1321,-38.25,21,-21.75,278.62,24.39,-88.08,46855,2015-10-07 16:26:59:838,0
9.3661,-4.118,1.9728,9.2217,-3.2265,0.8486,0.2976,-0.6808,1.1817,0.3217,0.3451,-1.1867,-38.25,22.5,-21.75,289.2,21.8,-85.94,46955,2015-10-07 16:26:59:938,0
9.0022,-4.2521,1.494,9.447,-2.3919,1.0965,-0.5598,-1.841,0.4741,0.4666,0.032,-0.8245,-38.25,20.25,-22.75,294.39,15.6,-83.49,47055,2015-10-07 16:27:00:038,0
9.3853,-3.984,1.2258,9.5824,-1.7119,1.1903,-0.1972,-2.2721,0.0355,0.2024,0.147,-0.7457,-39.5,17,-24.75,296.31,12.77,-83.22,47155,2015-10-07 16:27:00:138,0
10.5345,-3.6009,1.9154,9.6196,-1.3477,1.3482,0.9149,-2.2532,0.5671,-0.0959,0.2131,-0.8778,-40.75,12,-25.25,287,7.9,-82.02,47255,2015-10-07 16:27:00:238,0
9.0214,-1.5131,2.1452,9.6182,-0.5391,1.8355,0.9546,-2.7744,-0.7055,-0.3068,1.1121,-0.3111,-41.5,7.25,-25.5,282.77,3.75,-80.62,47355,2015-10-07 16:27:00:338,0
6.9145,1.3216,1.2258,9.4237,0.0087,2.7138,-2.2794,1.198,-1.6795,1.4914,0.2791,-0.3047,-40,3.25,-27.75,273.84,2.31,-75.69,47455,2015-10-07 16:27:00:438,0
9.4619,1.5131,2.9113,9.3922,0.6009,2.7559,0.2612,0.9697,0.2895,1.0035,0.0021,-0.4112,-38,0.75,-31,276.81,-0.05,-73.93,47555,2015-10-07 16:27:00:538,0
10.4579,1.8579,4.3287,9.3606,1.5012,2.5092,1.5326,0.0852,1.5921,1.7833,-0.0447,-1.2123,-36.75,-3.5,-31.5,276.55,-6.87,-74.35,47655,2015-10-07 16:27:00:638,0
8.6383,1.7047,3.2178,8.9841,3.3435,2.0683,-0.4253,-1.4979,1.2881,2.8208,0.1811,-1.2272,-36.75,-9.25,-30.5,275.19,-14.1,-75.72,47755,2015-10-07 16:27:00:738,0
8.849,2.3942,1.8579,8.5685,4.6255,1.1642,0.2804,-2.2313,0.6937,3.2043,0.5135,-1.4466,-35,-17.25,-27.5,273.84,-25.48,-80.59,47855,2015-10-07 16:27:00:838,0
8.1594,3.0071,-2.3176,7.8866,5.7276,-1.0802,0.7007,-2.2325,-0.6908,3.5473,0.0362,-1.8493,-31.5,-26.5,-21.75,263.3,-28.14,-82.26,47955,2015-10-07 16:27:00:938,0
6.7995,2.6624,-3.1029,6.4381,6.1314,-4.1385,0.3614,-3.469,1.0356,6.3064,-2.5268,-3.3748,-26.5,-35.75,-9.5,229.52,-38.8,-109.01,48055,2015-10-07 16:27:01:038,0
1.9154,1.5706,-10.7452,3.4536,4.1241,-8.1997,-1.4077,-2.3334,-2.2287,3.3321,-0.5071,-2.9465,-17,-39.25,7.5,203.06,-24.87,-157.16,48155,2015-10-07 16:27:01:138,0
0.6321,0.6512,-6.6655,2.1795,2.1091,-9.3259,-1.2192,-1.4759,2.0937,1.681,0.3238,-1.0461,-1.75,-28,28,167.36,-14.6,-166.67,48255,2015-10-07 16:27:01:238,0
3.5434,-0.8428,-8.9064,2.2125,0.742,-9.525,1.3849,-1.6456,0.6093,0.9566,0.5625,-0.3558,8.25,-14,36.5,122.53,-6.65,-167.98,48355,2015-10-07 16:27:01:338,0
4.0797,-0.1532,-10.3238,2.5736,0.4463,-9.4524,1.519,-0.532,-0.865,-0.3941,0.1065,0.179,11.25,-3.5,40,109.08,-4.34,-166.92,48454,2015-10-07 16:27:01:437,0
2.6049,0.0958,-10.8601,2.4083,0.7032,-9.4803,0.1966,-0.6075,-1.3798,-0.2855,-0.62,0.0405,12.75,2.75,41,83.56,-2.61,-164.77,48555,2015-10-07 16:27:01:538,0
3.0071,0.5363,-9.6726,2.4058,1.6062,-9.3703,0.2374,-0.7826,0.3681,-1.8791,0.1364,0.196,13.5,3,41,73.01,-6.41,-166.56,48655,2015-10-07 16:27:01:638,0
1.8962,2.1261,-7.604,2.8621,3.4743,-8.7125,-0.851,-1.5206,0.9553,-2.4906,0.8842,0.3174,14.25,-0.75,40,70.19,-16.68,-163.56,48755,2015-10-07 16:27:01:738,0
2.4708,5.1523,-8.9639,3.4197,5.0964,-7.6487,0.3344,-0.423,-0.0894,-1.9281,0.441,-0.1108,12.75,-8,39.5,73.8,-28.07,-157.36,48855,2015-10-07 16:27:01:838,0
2.4708,6.608,-6.1292,4.2637,6.6418,-5.8205,-1.2374,-0.1296,0.151,-1.6576,1.2932,0.6051,10,-16.25,37.25,80.82,-40.54,-147.36,48955,2015-10-07 16:27:01:938,0
5.4588,5.861,-4.0031,5.7252,7.1386,-3.5259,-0.8794,-0.7413,-2.067,-3.1489,2.2562,1.6895,7.5,-27.25,32,109.7,-46.71,-121.63,49055,2015-10-07 16:27:02:038,0
7.9487,6.2632,-0.6321,7.3339,6.5025,0.3191,0.729,-0.3735,-0.621,-1.7598,0.3132,0.8522,0.25,-34,24.25,120.32,-46.68,-111.71,49155,2015-10-07 16:27:02:138,0
8.2744,7.2592,-0.7278,7.6674,6.0305,1.007,0.6377,1.1813,-1.6825,-0.7265,0.2748,0.3217,-7.25,-40.25,11,144.62,-41.53,-87.51,49255,2015-10-07 16:27:02:238,0
7.7764,6.4356,0.4597,7.6911,6.0133,0.9256,0.0719,0.4539,-0.5555,0.1555,-0.0618,-0.0852,-12,-43.75,2.25,165.47,-37.95,-82.52,49354,2015-10-07 16:27:02:337,0
8.4084,6.2824,0.7853,7.4892,6.3295,0.1417,0.8535,0.0397,0.4367,1.2059,-0.3686,-0.4282,-14.75,-44.5,-2,178.8,-37.82,-83.14,49454,2015-10-07 16:27:02:437,0
9.4044,6.3015,2.3176,7.4555,6.2062,1.4384,1.9489,0.0954,0.8792,-2.5907,2.7867,0.4708,-14.25,-44.5,0.5,175.97,-40.55,-87.06,49554,2015-10-07 16:27:02:537,0
6.5505,4.9416,4.9799,6.383,5.6979,4.7919,0.1675,-0.7562,0.1881,-1.926,2.987,-0.6029,-12.5,-44,1.75,165.56,-36.65,-60.58,49655,2015-10-07 16:27:02:638,0
2.7581,3.0071,7.7381,4.464,4.7333,7.3375,-1.7059,-1.7262,0.4006,-2.5779,3.2682,-0.7244,-12.25,-41.25,-6,166.8,-28.86,-31.32,49755,2015-10-07 16:27:02:738,0
0.9577,1.2641,9.9982,1.3964,3.2436,9.1487,-0.4387,-1.9795,0.8494,-0.1236,2.0155,-0.6754,-7.75,-40.5,-18.5,173.28,-20.37,-13.37,49855,2015-10-07 16:27:02:838,0
-0.8236,2.2218,9.3087,-0.4629,2.9606,9.3376,-0.648,-0.7196,-0.3737,-0.1683,1.3018,-0.5816,2.25,-36.25,-28.75,178.56,-19,-5.2,49955,2015-10-07 16:27:02:938,0
-0.3256,2.0686,6.7038,-0.8958,2.9074,9.3228,0.5701,-0.8388,-2.6191,-0.5987,0.6115,-0.7308,12.25,-34.75,-31,200.09,-17.47,6.01,50055,2015-10-07 16:27:03:038,0
-2.1069,2.3367,8.7149,-1.5967,2.5132,9.3437,-0.2217,-0.1494,-0.5382,-0.1023,-0.2152,0.0021,18.25,-31.75,-31.75,209.82,-15.09,9.35,50155,2015-10-07 16:27:03:138,0
-2.1452,2.9497,8.5617,-1.6529,2.6855,9.2858,-0.5498,0.2642,-0.8008,0.2961,-0.2258,0.3132,20.75,-28.75,-32,218.97,-15.35,10.05,50255,2015-10-07 16:27:03:238,0
-1.4365,3.1029,7.8147,-1.2793,2.9818,9.2543,-0.138,0.0828,-1.1907,0.424,-0.2663,0.2216,20.25,-29,-31.5,221.72,-17.7,7.87,50355,2015-10-07 16:27:03:338,0
-1.3408,3.0454,8.6957,-1.1711,3.1529,9.2118,-0.1697,-0.1075,-0.5161,0.3345,-0.3196,0.1065,19.75,-29.5,-31.75,223.87,-18.75,7.25,50455,2015-10-07 16:27:03:438,0
-1.1875,3.0646,9.0788,-1.0097,3.2288,9.2047,-0.2545,-0.1451,0.1998,0.1001,-0.098,-0.1619,18.25,-30.25,-31,219.81,-19.29,6.13,50555,2015-10-07 16:27:03:538,0
-1.2258,2.873,9.2129,-0.9405,3.2705,9.1973,-0.2087,-0.2251,-0.1951,-0.098,0.0959,-0.0341,17,-30.75,-31.5,216.84,-19.48,5.84,50655,2015-10-07 16:27:03:638,0
-0.8428,3.0454,8.7724,-0.9609,3.2619,9.1982,0.0032,-0.3123,-0.2918,0.0043,-0.0192,0.0788,17.5,-30,-31,220.13,-19.43,5.96,50756,2015-10-07 16:27:03:739,0
-0.8428,2.9305,9.0405,-0.9575,3.2227,9.2124,0.0276,-0.2743,-0.1705,0.0469,-0.017,0.0916,17,-31.5,-31,216.38,-19.19,5.99,50855,2015-10-07 16:27:03:838,0
-0.9577,2.8922,9.1937,-0.9597,3.1849,9.2253,-0.0378,-0.3054,-0.1105,0.0618,0.0682,0.1534,16,-32.75,-31.5,211.55,-18.91,5.95,50954,2015-10-07 16:27:03:937,0
-0.8236,2.9305,9.481,-0.9108,3.1336,9.2478,0.025,-0.2202,0.2769,0.0426,0.1598,0.1087,17,-32.75,-31.5,211.63,-18.8,5.77,51054,2015-10-07 16:27:04:037,0
-0.5171,2.988,9.596,-0.8226,3.2076,9.2306,0.3055,-0.2197,0.3653,-0.2045,0.1385,0.1534,16.5,-32,-31,216.03,-19.22,5.01,51155,2015-10-07 16:27:04:138,0
-0.5746,3.0071,8.9447,-0.8731,3.2655,9.2057,0.2494,-0.2292,-0.1765,0.1704,0.0618,-0.0682,16,-32.25,-30.5,213.55,-19.23,5.24,51255,2015-10-07 16:27:04:238,0
-0.6129,3.0454,8.4659,-0.8305,3.415,9.1552,0.2455,-0.3389,-0.567,0.0234,-0.245,-0.0788,15.5,-30.75,-31.5,216.41,-20.38,5.18,51355,2015-10-07 16:27:04:338,0
-0.6321,3.122,8.8681,-0.6536,3.4534,9.1552,-0.0702,-0.2781,-0.3129,-0.1342,-0.2812,0.0341,17,-32,-30.75,215.68,-20.59,4.75,51455,2015-10-07 16:27:04:438,0
-0.6321,3.0263,9.098,-0.5818,3.2925,9.2191,-0.0503,-0.2663,-0.1211,-0.1065,-0.1342,-0.032,14.75,-31.75,-30.75,214.31,-20.45,3.92,51555,2015-10-07 16:27:04:538,0
-0.747,2.9688,8.983,-0.5882,3.1992,9.2515,-0.1588,-0.2304,-0.2684,-0.179,-0.0469,-0.0447,15.75,-31,-32,217.01,-19.14,3.64,51655,2015-10-07 16:27:04:638,0
-0.9385,2.8539,8.8298,-0.6403,3.0828,9.2874,-0.2983,-0.2289,-0.4576,-0.1555,0.0597,0.0341,15.75,-31.5,-32.5,216.22,-18.63,3.89,51755,2015-10-07 16:27:04:738,0
-1.2258,2.624,8.7532,-0.7625,2.9623,9.3174,-0.4634,-0.3383,-0.5642,-0.2599,0.1406,0.049,16.5,-31.75,-32.75,215.27,-17.58,4.68,51855,2015-10-07 16:27:04:838,0
-1.6089,2.0686,8.8873,-0.9534,2.7377,9.3684,-0.598,-0.5542,-0.4428,-0.2983,0.2471,0.375,15,-30.25,-32.25,210.6,-16.65,5.39,51955,2015-10-07 16:27:04:938,0
-1.5323,1.9537,9.0022,-1.082,2.4773,9.4267,-0.3354,-0.5045,-0.4628,-0.2173,0.1385,0.4836,15.5,-31.25,-34,211.2,-15.09,6.63,52055,2015-10-07 16:27:05:038,0
-1.9537,1.743,10.094,-1.117,2.2828,9.4716,-0.8992,-0.5274,0.6122,-0.2024,-0.1811,0.7286,16,-30.25,-33.75,209.7,-13.46,6.73,52155,2015-10-07 16:27:05:138,0
-0.4022,1.8962,10.5919,-0.2459,2.645,9.44,-0.0575,-0.6893,1.1386,0.6264,-0.6562,0.9183,15,-29.5,-33.75,214.69,-14.94,3.01,52255,2015-10-07 16:27:05:238,0
0.8045,2.6049,10.0365,0.26,3.0091,9.3299,0.5445,-0.4043,0.7065,0.4645,-0.017,0.9864,9.75,-31.25,-34,209.73,-17.87,-1.6,52355,2015-10-07 16:27:05:338,0
1.1492,3.122,8.983,0.5039,3.378,9.1927,0.6836,-0.0835,-0.6693,0.0298,0.6328,0.8735,6,-32.75,-33,204.74,-18.72,-2.31,52455,2015-10-07 16:27:05:438,0
0.2107,3.0646,9.0022,0.2614,3.2144,9.2612,0.3515,-0.2264,-0.2015,-0.179,0.4687,0.5049,1.5,-34.5,-31.5,192.75,-20.05,-2.77,52554,2015-10-07 16:27:05:537,0
-0.0958,2.6815,9.4619,0.139,3.0418,9.3219,-0.2524,-0.3931,0.2851,-0.2173,0.1534,0.5071,0,-33.5,-31,181.22,-18.07,-0.85,52654,2015-10-07 16:27:05:637,0
-0.2873,2.624,9.5193,0.2241,3.0781,9.3084,-0.4965,-0.463,0.1183,0.1491,0.0085,0.3281,-2,-32.75,-31.75,176.69,-18.29,-1.38,52754,2015-10-07 16:27:05:737,0
0,3.0071,9.2129,0.3696,3.2216,9.255,-0.3163,-0.267,0.1722,0.277,-0.0746,0.1747,-3.25,-32.5,-32,177.32,-18.7,-1.9,52854,2015-10-07 16:27:05:837,0
0.6512,2.8156,9.4044,0.4256,3.1871,9.2645,0.2011,-0.4253,0.1641,-0.3473,0.0043,0.1087,-3.5,-33.5,-31.5,175.73,-18.97,-2.63,52954,2015-10-07 16:27:05:937,0
-0.1915,2.9688,8.6383,0.3463,3.0996,9.2975,-0.5792,-0.0533,-1.0026,0.0511,0.3153,0.3324,-3.75,-32.5,-31.5,172.11,-18.43,-2.13,53054,2015-10-07 16:27:06:037,0
0.6704,2.49,9.2703,0.5015,3.1808,9.2629,0.2681,-0.7716,0.0481,0.1427,0.0107,0.6264,-4.5,-30.25,-31.75,172.81,-18.93,-3.1,53154,2015-10-07 16:27:06:137,0
1.0534,2.8922,8.4659,0.5882,3.2529,9.2327,0.4461,-0.514,-1.3606,0.0277,0.081,0.6051,-6.25,-31.25,-31.25,167.97,-19.37,-3.65,53254,2015-10-07 16:27:06:237,0
1.2641,2.9113,8.8298,0.6229,3.2861,9.2187,0.5454,-0.3556,-0.5038,0.1534,0.4261,0.8373,-7.25,-29.75,-30.75,164.69,-19.47,-3.9,53354,2015-10-07 16:27:06:337,0
1.4174,2.8539,8.9447,0.5582,3.2204,9.246,0.8501,-0.3531,-0.3065,-0.0724,0.4794,0.7968,-8.75,-29.75,-31.5,158.52,-19.67,-3.77,53454,2015-10-07 16:27:06:437,0
1.4365,2.8922,8.9639,0.498,3.1381,9.2776,0.9386,-0.2459,-0.3138,-0.0362,0.5923,0.8756,-9,-29.5,-31.75,157.15,-19.03,-3.39,53555,2015-10-07 16:27:06:538,0
1.0726,2.0686,9.1937,0.4252,2.9638,9.3384,0.6474,-0.8952,-0.1447,-0.0149,0.3068,1.0759,-10.25,-28,-33.25,152.9,-17.59,-2.61,53655,2015-10-07 16:27:06:638,0
1.494,2.7773,8.9447,0.549,2.8829,9.3572,0.9799,-0.3168,-0.3126,-0.0043,0.1747,0.8181,-11.25,-26.75,-34.25,147.25,-17.46,-2.85,53755,2015-10-07 16:27:06:738,0
1.2833,2.6624,8.9256,0.5915,2.8172,9.3746,0.6918,-0.1548,-0.4491,-0.0405,0.2961,0.8352,-12.5,-25.75,-35,145.67,-16.95,-3.43,53855,2015-10-07 16:27:06:838,0
1.245,2.9305,9.3087,0.5926,2.7416,9.397,0.6332,0.1123,-0.1458,-0.0852,0.2812,0.6839,-14,-25,-36.25,139.56,-16.25,-3.66,53955,2015-10-07 16:27:06:938,0
1.1684,3.0837,9.2129,0.4976,2.7436,9.4019,0.7473,0.1869,-0.0741,-0.0192,0.2578,0.4304,-15,-23.5,-36.5,139.51,-16.19,-3.55,54055,2015-10-07 16:27:07:038,0
0.8811,2.7773,10.1131,0.4438,2.7031,9.4163,0.6672,0.1317,0.6585,0.0341,0.2386,0.2791,-15.5,-22,-37,129.03,-16.18,-2.92,54155,2015-10-07 16:27:07:138,0
0.2298,2.0877,8.6191,0.4318,2.781,9.3941,-0.0679,-0.6741,-0.5643,0.2109,0.1087,0.049,-16.25,-21,-37.5,124.19,-16.09,-2.55,54255,2015-10-07 16:27:07:238,0
-0.7278,1.8962,9.232,0.2827,2.9333,9.3534,-0.7807,-0.7689,-0.2746,0.1342,0.2301,0.1087,-16.25,-20.75,-37.5,119.27,-16.75,-2.56,54355,2015-10-07 16:27:07:338,0
-0.498,1.9345,9.5002,0.1539,2.9327,9.3566,-0.8435,-0.8066,-0.2395,0.0064,0.0383,0.0682,-16.5,-21.75,-36.75,122.68,-17.44,-1.09,54455,2015-10-07 16:27:07:438,0
-0.0575,1.5514,9.347,0.0314,2.6638,9.4379,-0.0889,-1.1123,-0.0909,-0.1619,0.2834,0.3025,-16.5,-21.5,-37,123.44,-16.91,-0.79,54554,2015-10-07 16:27:07:537,0
