ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.2512,-5.3822,3.8307,7.9522,-5.2474,2.3233,1.299,-0.1347,1.5074,-0.1278,-0.2919,0.4304,-15.0,30.25,-17.25,317.22,31.8,-72.72,55521,2015-10-08 15:06:04:027
5.8035,-5.6886,0.5938,7.6406,-5.8118,2.0036,-1.6776,-0.3531,-1.5618,0.5071,-0.8032,0.5816,-13.75,31.0,-16.25,321.54,32.35,-73.71,55622,2015-10-08 15:06:04:128
8.0637,-6.2058,1.8004,7.7312,-5.8037,1.6483,0.3456,-0.1518,0.0364,0.522,-0.7563,-0.0618,-12.0,33.25,-15.25,325.81,36.48,-77.15,55721,2015-10-08 15:06:04:227
7.5848,-6.11,0.4597,7.9888,-5.6147,0.908,-0.5606,-0.4635,-0.3329,0.2471,-1.3401,-0.5859,-12.75,33.5,-14.25,328.03,36.29,-77.96,55821,2015-10-08 15:06:04:327
7.7189,-5.0374,0.8428,8.4933,-4.8955,0.2615,-0.8597,-0.1036,0.8114,1.3358,-1.0525,-0.6157,-15.25,31.25,-12.25,327.88,32.27,-87.11,55921,2015-10-08 15:06:04:427
8.9256,-5.2672,1.0151,8.7782,-4.3431,0.5009,0.18,-0.8535,0.5631,2.8208,-0.9225,-0.7095,-19.75,28.75,-12.25,325.42,27.62,-87.65,56021,2015-10-08 15:06:04:527
7.3741,-4.7501,3.2561,8.8177,-4.0961,1.2806,-1.0988,-1.037,3.3545,3.9884,-0.9417,0.5816,-22.0,23.5,-15.0,313.94,24.56,-83.74,56122,2015-10-08 15:06:04:628
6.7038,-6.5888,5.3822,8.5515,-4.2157,2.2956,-2.0201,-1.9135,2.4737,3.7007,-0.7073,1.0653,-24.75,14.75,-19.0,276.98,24.88,-77.39,56222,2015-10-08 15:06:04:728
9.5002,-6.4739,1.4365,8.1646,-4.433,3.1398,1.3164,-2.3283,-0.7073,2.252,-0.7776,0.5752,-26.5,8.0,-22.5,237.9,26.93,-69.89,56321,2015-10-08 15:06:04:827
8.2552,-3.1412,4.1946,8.1884,-4.1604,3.4368,0.0668,1.0192,0.7578,1.4978,-0.5284,0.5071,-26.25,2.75,-24.5,226.52,25.96,-67.88,56421,2015-10-08 15:06:04:927
7.6231,-5.363,2.9113,8.0424,-4.4591,3.4068,-0.594,-0.8862,-0.4343,1.2804,-0.6285,0.4559,-28.75,-0.75,-24.0,212.48,26.58,-67.12,56521,2015-10-08 15:06:05:027
9.0022,-4.2713,3.7541,8.1558,-4.3874,3.2254,0.8464,0.1162,0.5287,0.4027,-0.8437,0.2621,-30.25,-1.25,-23.0,208.39,27.05,-67.04,56621,2015-10-08 15:06:05:127
7.7955,-3.9456,3.3902,8.2451,-4.5084,2.8041,-0.3994,0.3517,0.3909,0.392,-0.6818,0.4517,-31.5,-2.75,-21.25,207.78,26.58,-68.42,56722,2015-10-08 15:06:05:228
8.6957,-3.9456,3.4668,8.1701,-4.742,2.6333,0.5868,0.884,0.5457,0.5241,-0.5028,0.6242,-33.25,-3.0,-19.0,203.82,27.37,-71.22,56822,2015-10-08 15:06:05:328
9.8641,-5.7269,2.9497,8.115,-4.9514,2.4087,1.7548,-0.7274,0.6229,0.3601,-1.0184,0.6242,-35.75,-2.75,-17.0,197.6,29.37,-72.17,56922,2015-10-08 15:06:05:428
6.4548,-8.3318,-1.3216,8.0002,-5.3681,1.8305,-1.4848,-2.8315,-3.019,1.0823,-1.2762,0.9204,-36.75,-1.25,-15.5,195.87,33.19,-77.11,57022,2015-10-08 15:06:05:528
5.8802,-6.5314,2.0877,8.1682,-5.3354,0.9922,-2.2307,-1.1347,0.9654,0.1023,-0.8501,-0.5518,-38.5,-1.25,-13.0,193.95,34.45,-78.35,57121,2015-10-08 15:06:05:627
6.8953,-7.7381,1.2067,8.2866,-5.2149,0.5548,-1.3913,-2.5231,0.6519,0.3515,-0.7265,-0.1896,-38.25,1.25,-8.75,196.94,32.15,-85.51,57221,2015-10-08 15:06:05:727
6.8953,-7.4124,0.3065,8.2523,-5.2794,0.4451,-1.357,-2.133,-0.1386,0.4368,-0.1364,-0.2429,-39.5,0.75,-4.0,185.45,32.53,-86.96,57321,2015-10-08 15:06:05:827
7.4124,-5.1906,0.5938,8.4899,-4.8821,0.5074,-1.1732,-0.1744,0.2013,0.081,-0.0362,-0.5369,-39.5,-0.25,-1.75,179.47,32.17,-86.85,57421,2015-10-08 15:06:05:927
7.9296,-5.0566,0.2873,8.6161,-4.6536,0.5269,-0.585,-0.3931,-0.3131,0.0788,0.0874,-0.3388,-38.75,-2.75,-0.25,173.8,28.8,-86.59,57521,2015-10-08 15:06:06:027
9.4236,-5.8227,0.8045,8.6944,-4.5088,0.4986,0.7153,-1.3421,0.2942,-0.245,0.245,-0.4304,-39.0,-5.0,0.0,173.41,27.99,-86.3,57621,2015-10-08 15:06:06:127
7.5848,-6.2632,0.8428,8.6877,-4.4752,0.8167,-1.0787,-1.7453,0.0044,0.7798,0.0362,0.2514,-39.25,-7.5,0.0,172.73,26.77,-85.54,57722,2015-10-08 15:06:06:228
7.2018,-6.5314,4.5394,8.4171,-4.8683,1.2737,-1.2154,-1.6631,3.2657,0.2173,0.4858,0.2045,-39.25,-7.5,-0.5,169.79,28.94,-83.4,57821,2015-10-08 15:06:06:327
6.0908,-7.5082,1.6472,8.2166,-5.1226,1.5543,-2.1258,-2.3856,0.0929,-1.698,0.588,-0.2216,-38.0,-6.0,0.0,163.32,30.78,-78.98,57921,2015-10-08 15:06:06:427
7.4508,-5.8035,3.5051,8.3103,-5.0539,1.2518,-1.0064,-0.6767,2.4952,-2.4629,1.2719,-0.7883,-38.0,-5.5,-0.5,165.35,31.96,-80.13,58021,2015-10-08 15:06:06:527
9.1171,-5.7269,1.0151,8.2404,-5.2249,0.9826,0.8767,-0.502,0.0325,-2.2988,1.1036,-0.2855,-37.25,-5.75,-3.75,178.38,32.23,-82.74,58121,2015-10-08 15:06:06:627
10.0748,-4.3096,1.2641,8.1624,-5.3905,0.6984,1.9124,1.0809,0.5657,-1.4999,0.6456,0.1406,-38.25,-6.0,-9.5,191.6,32.86,-84.54,58221,2015-10-08 15:06:06:727
9.5002,-3.1029,-0.2298,8.2412,-5.299,0.4179,1.2785,2.0169,-0.62,-1.3657,0.5369,-0.1854,-37.5,-3.5,-13.0,205.93,32.71,-87.1,58321,2015-10-08 15:06:06:827
9.5385,-3.9265,-0.5938,8.2893,-5.2393,0.0817,1.2492,1.3129,-0.6754,-0.1214,0.0575,0.4005,-36.0,-1.75,-14.75,210.9,32.04,-88.52,58421,2015-10-08 15:06:06:927
7.2401,-4.5394,-0.7087,8.1135,-5.508,0.0572,-0.8734,0.9686,-0.7659,0.4985,-0.1491,0.473,-36.25,-0.25,-15.75,217.82,34.17,-89.6,58521,2015-10-08 15:06:07:027
8.351,-5.5545,-0.4214,7.9263,-5.7743,0.0364,-0.2552,0.2918,-0.0249,0.0426,-0.1662,0.5731,-36.25,1.0,-14.75,215.98,36.07,-89.74,58621,2015-10-08 15:06:07:127
6.9528,-5.7461,-0.8619,7.6742,-6.1051,0.0701,-0.4935,0.1696,-0.766,0.3366,-0.0597,0.2557,-34.0,1.5,-13.75,215.61,37.09,-89.96,58721,2015-10-08 15:06:07:227
9.4619,-7.9104,0.6321,7.6252,-6.1563,0.3567,2.4381,-2.1558,0.2454,0.7499,0.4346,-0.2834,-34.75,2.75,-14.25,213.91,38.84,-88.97,58821,2015-10-08 15:06:07:327
6.0525,-5.4779,1.3408,7.7184,-5.9765,0.9372,-1.3594,0.3454,0.5376,-0.147,-0.0937,-0.1662,-34.5,2.5,-15.75,210.91,37.75,-82.9,58921,2015-10-08 15:06:07:427
8.1977,-4.6735,1.8004,7.892,-5.6884,1.2364,0.3058,1.015,0.5641,0.228,0.3388,-0.2919,-34.5,2.5,-16.5,210.63,36.34,-82.07,59021,2015-10-08 15:06:07:527
8.351,-5.2672,2.0111,8.0226,-5.3988,1.6311,0.3284,0.1316,0.38,0.3963,0.1087,-0.2621,-34.75,0.25,-18.0,207.71,33.88,-79.1,59122,2015-10-08 15:06:07:628
8.1211,-4.8076,2.4325,8.126,-5.1441,1.9175,-0.0049,0.3365,0.515,-0.0788,0.2834,-0.3622,-34.5,-2.75,-19.5,207.76,32.85,-78.05,59221,2015-10-08 15:06:07:727
8.3701,-4.9608,2.5474,8.2648,-4.8131,2.1674,0.0862,-0.071,0.3609,-0.1577,0.0916,-0.1747,-33.5,-3.5,-20.75,206.21,30.75,-76.05,59322,2015-10-08 15:06:07:828
8.3318,-4.3287,2.8922,8.3075,-4.6863,2.2791,0.0243,0.3576,0.6131,-0.2003,0.115,-0.2684,-33.0,-3.5,-21.0,209.51,28.94,-74.94,59422,2015-10-08 15:06:07:928
8.5808,-4.1946,2.5666,8.3596,-4.5498,2.3634,0.232,0.4147,0.1615,-0.2067,0.1257,-0.245,-31.75,-5.25,-22.0,209.14,28.25,-74.53,59521,2015-10-08 15:06:08:027
8.6,-4.0031,2.8156,8.4339,-4.38,2.4199,0.1661,0.3769,0.3957,-0.0362,-0.0511,-0.017,-31.75,-6.75,-22.75,210.19,26.53,-73.99,59621,2015-10-08 15:06:08:127
8.4276,-4.4628,2.6049,8.4658,-4.3124,2.4297,-0.0191,-0.1313,0.1368,0.0213,0.0639,-0.0511,-32.0,-5.25,-23.0,212.55,26.09,-73.99,59722,2015-10-08 15:06:08:228
8.4276,-4.3287,2.4517,8.4211,-4.388,2.4496,0.0065,0.0593,0.002,-0.0383,0.0341,0.0149,-31.75,-5.0,-23.0,211.33,26.13,-73.91,59822,2015-10-08 15:06:08:328
8.4084,-4.5203,2.4134,8.3989,-4.4109,2.4847,0.0096,-0.1094,-0.0713,0.0597,0.0405,0.115,-32.0,-5.75,-22.75,210.55,26.65,-73.58,59922,2015-10-08 15:06:08:428
8.351,-4.4628,2.7198,8.3437,-4.4768,2.5518,-0.0104,-0.0586,-0.0404,0.1065,-0.0298,-0.0639,-31.25,-5.0,-23.25,211.55,27.16,-72.99,60021,2015-10-08 15:06:08:527
8.2935,-4.4628,2.7198,8.3202,-4.5073,2.5747,-0.0223,0.0279,0.1545,-0.1683,0.0639,-0.0085,-31.5,-4.5,-23.0,212.26,27.36,-72.81,60121,2015-10-08 15:06:08:627
8.1403,-5.1332,2.6049,8.2957,-4.5449,2.5878,-0.2123,-0.3159,-0.0348,-0.2131,0.0554,-0.0682,-31.25,-6.5,-23.75,211.48,27.61,-72.68,60221,2015-10-08 15:06:08:727
8.3701,-4.7309,3.6392,8.2434,-4.6173,2.6264,0.0885,-0.1902,0.9745,-0.1257,0.1193,0.0021,-29.25,-5.75,-24.75,214.47,28.09,-72.33,60321,2015-10-08 15:06:08:827
8.2169,-4.5969,2.739,8.1231,-4.7857,2.6986,0.0938,0.1889,0.0403,-0.4559,0.2131,0.1193,-28.75,-4.75,-24.25,213.22,28.32,-71.84,60421,2015-10-08 15:06:08:927
10.0173,-4.9608,-0.0383,8.236,-4.9016,2.077,1.7814,-0.0592,-2.1153,-1.2165,-0.228,-0.179,-28.75,-2.25,-25.0,222.31,29.99,-75.85,60521,2015-10-08 15:06:09:027
6.7421,-4.5011,2.2984,8.2189,-5.226,1.1437,-0.7505,0.7672,0.9555,-0.718,-0.6775,0.6669,-30.75,-2.75,-24.0,222.45,30.22,-78.07,60621,2015-10-08 15:06:09:127
8.5042,-5.2672,0.4597,8.184,-5.3773,0.5265,0.9331,0.3207,-0.2966,-0.6136,-0.147,-0.2599,-31.0,-0.25,-23.0,226.98,32.86,-83.6,60721,2015-10-08 15:06:09:227
6.9145,-4.0989,-0.1149,8.2629,-5.2807,0.0973,-0.8696,1.1819,-0.2697,0.3281,-0.0852,0.2706,-30.25,3.25,-20.75,234.06,32.81,-87.42,60821,2015-10-08 15:06:09:327
