(-0.025, 0.586, 0.721),
(-0.047, 0.538, 0.695),
(-0.092, 0.591, 0.735),
(-0.115, 0.648, 0.734),
(-0.186, 0.652, 0.675),
(-0.173, 0.703, 0.688),
(-0.208, 0.783, 0.737),
(-0.265, 0.818, 0.745),
(-0.251, 0.919, 0.745),
(-0.173, 1.041, 0.791),
(-0.127, 1.176, 0.915),
(-0.130, 1.107, 0.942),
(-0.139, 1.007, 0.954),
(-0.163, 0.924, 0.946),
(-0.210, 0.811, 0.911),
(-0.252, 0.692, 0.876),
(-0.341, 0.535, 0.749),
(-0.332, 0.547, 0.745),
(-0.300, 0.576, 0.747),
(-0.266, 0.626, 0.765),
(-0.243, 0.712, 0.784),
(-0.265, 0.745, 0.797),
(-0.255, 0.780, 0.799),
(-0.240, 0.839, 0.813),
(-0.258, 0.892, 0.827),
(-0.263, 0.904, 0.809),
(-0.262, 0.912, 0.828),
(-0.302, 0.932, 0.860),
(-0.272, 0.947, 0.826),
(-0.300, 0.894, 0.842),
(-0.411, 0.756, 0.928),
(-0.382, 0.834, 1.082),
(-0.242, 0.646, 1.027),
(-0.386, 0.371, 0.923),
(-0.575, 0.331, 0.950),
(-0.531, 0.392, 1.015),
(-0.241, 0.521, 1.174),
(-0.064, 0.417, 1.179),
(-0.312, 0.181, 1.053),
(-0.293, 0.075, 1.114),
(0.113, 0.017, 1.116),
(0.116, -0.146, 0.974),
(-0.208, -0.260, 0.909),
(-0.196, -0.283, 0.845),
(0.069, -0.246, 0.798),
(0.254, -0.180, 0.812),
(0.287, -0.146, 0.735),
(0.268, -0.122, 0.671),
(0.350, -0.090, 0.484),
(0.324, -0.038, 0.747),
(-0.023, -0.226, 0.870),
(-0.153, -0.292, 0.907),
(-0.164, -0.294, 0.908),
(-0.075, -0.229, 0.948),
(-0.292, 0.021, 1.159),
(-0.489, 0.101, 1.167),
(-0.384, 0.060, 1.085),
(-0.301, 0.171, 1.201),
(-0.416, 0.401, 1.240),
(-0.556, 0.517, 1.169),
(-0.517, 0.562, 1.084),
(-0.389, 0.697, 1.089),
(-0.434, 0.829, 1.189),
(-0.520, 0.791, 1.045),
(-0.406, 0.805, 0.956),
(-0.291, 0.837, 0.976),
(-0.329, 0.758, 0.945),
(-0.379, 0.715, 0.887),
(-0.407, 0.672, 0.775),
(-0.412, 0.596, 0.709),
(-0.451, 0.639, 0.695),
(-0.453, 0.708, 0.652),
(-0.331, 0.819, 0.624),
(-0.291, 0.803, 0.625),
(-0.303, 0.802, 0.681),
(-0.277, 0.858, 0.740),
(-0.242, 0.876, 0.771),
(-0.246, 0.855, 0.799),
(-0.383, 0.735, 0.725),
(-0.409, 0.819, 0.736),
(-0.416, 0.778, 0.762),
(-0.424, 0.763, 0.802),
(-0.431, 0.788, 0.837),
(-0.453, 0.803, 0.913),
(-0.432, 0.790, 0.930),
(-0.467, 0.747, 0.946),
(-0.546, 0.704, 0.963),
(-0.487, 0.704, 0.995),
(-0.450, 0.646, 0.962),
(-0.447, 0.586, 1.012),
(-0.484, 0.566, 1.047),
(-0.539, 0.569, 1.041),
(-0.515, 0.580, 1.069),
(-0.321, 0.525, 1.135),
(-0.241, -0.201, 0.808),
(0.027, -0.129, 0.772),
(0.181, -0.133, 0.728),
(0.160, -0.149, 0.714),
(0.185, -0.099, 0.692),
(0.394, -0.040, 0.578),
(0.475, -0.029, 0.531),
(-0.020, -0.061, 0.779),
(-0.041, -0.009, 0.872),
(0.098, 0.036, 0.974),
(0.175, 0.066, 0.988),
(0.148, 0.041, 0.962),
(0.150, 0.022, 0.910),
(0.151, 0.010, 0.910),
(0.137, 0.021, 0.888),
(0.177, -0.119, 0.758),
(0.118, -0.335, 0.502),
(-0.399, -0.205, 0.769),
(-0.207, -0.229, 0.795),
(-0.265, -0.031, 1.003),
(-0.596, 0.363, 1.179),
(-0.524, 0.333, 1.066),
(-0.342, 0.181, 1.011),
(-0.291, 0.164, 1.014),
(-0.351, 0.357, 1.095),
(-0.491, 0.571, 1.200),
(-0.507, 0.561, 1.110),
(-0.428, 0.455, 1.027),
(-0.377, 0.555, 0.996),
(-0.401, 0.709, 1.046),
(-0.461, 0.757, 1.100),
(-0.432, 0.710, 1.064),
(-0.624, 0.788, 0.888),
(-0.580, 0.844, 0.838),
(-0.415, 0.847, 0.754),
(-0.404, 0.891, 0.790),
(-0.354, 0.859, 0.817),
(-0.308, 0.800, 0.853),
(-0.319, 0.754, 0.864),
(-0.409, 0.612, 0.859),
(-0.428, 0.553, 0.807),
(-0.420, 0.541, 0.789),
(-0.408, 0.557, 0.783),
(-0.412, 0.573, 0.783),
(-0.405, 0.593, 0.794),
(-0.384, 0.644, 0.814),
(-0.377, 0.709, 0.849),
(-0.372, 0.760, 0.897),
(-0.380, 0.794, 0.907),
(-0.383, 0.833, 0.915),
(-0.371, 0.647, 1.058),
(-0.403, 0.126, 1.091),
(-0.117, 0.135, 1.022),
(-0.056, -0.015, 1.015),
(-0.212, -0.237, 0.919),
(-0.204, -0.391, 0.722),
(0.098, -0.371, 0.577),
(0.419, -0.322, 0.511),
(0.523, -0.326, 0.446),
(0.460, -0.209, 0.516),
(0.339, -0.116, 0.567),
(0.184, -0.132, 0.770),
(-0.018, -0.165, 1.012),
(0.085, -0.115, 1.057),
(0.405, -0.049, 0.994),
(0.486, -0.058, 0.905),
(0.181, -0.083, 0.884),
(0.059, -0.065, 0.866),
(0.250, -0.067, 0.844),
(0.403, -0.116, 0.788),
(0.378, -0.170, 0.759),
(0.291, -0.205, 0.738),
(0.195, -0.252, 0.723),
(0.201, -0.293, 0.772),
(0.227, -0.335, 0.802),
(0.093, -0.310, 0.862),
(-0.068, -0.213, 0.970),
(-0.163, -0.096, 1.007),
(-0.147, -0.067, 0.929),
(-0.326, 0.285, 1.157),
(-0.343, 0.407, 0.955),
(-0.333, 0.602, 1.030),
(-0.315, 0.668, 0.952),
(-0.177, 0.757, 1.043),
(-0.252, 0.672, 1.021),
(-0.411, 0.549, 0.846),
(-0.395, 0.722, 0.840),
(-0.323, 0.817, 0.862),
(-0.360, 0.817, 0.730),
(-0.286, 0.958, 0.846),
(-0.182, 0.915, 0.803),
(-0.162, 0.981, 0.835),
(-0.292, 0.965, 0.885),
(-0.376, 0.862, 0.898),
(-0.402, 0.669, 0.774),
(-0.499, 0.587, 0.687),
(-0.504, 0.590, 0.670),
(-0.494, 0.582, 0.677),
(-0.454, 0.571, 0.693),
(-0.461, 0.591, 0.706),
(-0.518, 0.660, 0.683),
(-0.496, 0.678, 0.688),
(-0.480, 0.750, 0.727),
(-0.479, 0.805, 0.725),
(-0.451, 0.829, 0.725),
(-0.427, 0.878, 0.747),
(-0.402, 0.958, 0.801),
(-0.391, 0.970, 0.796),
(-0.439, 0.944, 0.773),
(-0.482, 0.920, 0.792),
(-0.542, 0.970, 0.925),
(-0.520, 0.798, 0.928),
(-0.483, -0.005, 1.081),
(-0.434, 0.045, 1.048),
(-0.473, 0.097, 1.026),
(-0.419, -0.070, 0.964),
(-0.180, -0.224, 0.860),
(-0.033, -0.348, 0.774),
(-0.001, -0.357, 0.530),
(0.319, -0.268, 0.489),
(0.535, -0.174, 0.421),
(0.520, -0.093, 0.304),
(0.173, -0.049, 0.483),
(-0.248, -0.010, 0.821),
(-0.217, 0.041, 0.967),
(0.085, 0.092, 0.977),
(0.190, 0.106, 0.868),
(0.034, 0.103, 0.922),
(0.128, 0.094, 0.933),
(0.272, 0.071, 0.912),
(0.263, 0.040, 0.905),
(0.228, 0.021, 0.901),
(0.244, -0.003, 0.888),
(0.116, -0.179, 0.741),
(0.011, -0.269, 0.709),
(-0.025, -0.243, 0.762),
(-0.130, -0.159, 0.858),
(-0.301, -0.238, 0.805),
(-0.333, -0.240, 0.838),
(-0.333, 0.093, 0.981),
(-0.479, 0.073, 0.954),
(-0.595, 0.400, 1.037),
(-0.653, 0.587, 1.028),
(-0.571, 0.582, 1.000),
(-0.549, 0.468, 0.909),
(-0.524, 0.681, 0.990),
(-0.506, 0.825, 1.011),
(-0.521, 0.866, 0.971),
(-0.421, 1.021, 0.998),
(-0.308, 1.200, 1.094),
(-0.228, 1.289, 1.114),
(-0.321, 1.266, 1.086),
(-0.429, 1.058, 1.006),
(-0.479, 0.914, 0.890),
(-0.497, 0.834, 0.792),
(-0.521, 0.715, 0.740),
(-0.443, 0.334, 0.816),
(-0.438, 0.527, 0.843),
(-0.461, 0.562, 0.837),
(-0.479, 0.590, 0.845),
(-0.492, 0.599, 0.856),
(-0.507, 0.601, 0.854),
(-0.500, 0.596, 0.847),
(-0.471, 0.625, 0.837),
(-0.452, 0.694, 0.869),
(-0.444, 0.751, 0.890),
(-0.431, 0.735, 0.870),
(-0.454, 0.707, 0.870),
(-0.477, 0.735, 0.904),
(-0.477, 0.753, 0.927),
(-0.486, 0.725, 0.926),
(-0.511, 0.709, 0.985),
(-0.570, 0.809, 1.066),
(-0.553, 0.683, 1.059),
(-0.471, 0.482, 1.017),
(-0.518, 0.541, 1.107),
(-0.544, 0.660, 1.193),
(-0.439, 0.609, 1.235),
(-0.245, 0.286, 1.255),
(-0.233, 0.033, 1.089),
(-0.500, 0.012, 1.157),
(-0.433, 0.038, 1.033),
(-0.092, -0.091, 0.953),
(0.085, -0.214, 0.901),
(0.001, -0.322, 0.707),
(-0.054, -0.375, 0.475),
(0.150, -0.242, 0.513),
(0.422, -0.169, 0.573),
(0.520, -0.132, 0.620),
(0.505, -0.093, 0.650),
(0.493, -0.096, 0.623),
(0.650, 0.007, 0.402),
(0.637, -0.009, 0.391),
(0.614, 0.033, 0.501),
(0.605, 0.061, 0.587),
(0.556, 0.054, 0.711),
(0.628, 0.111, 0.728),
(0.551, 0.116, 0.735),
(0.599, 0.111, 0.714),
(0.608, 0.102, 0.688),
(0.570, 0.081, 0.674),
(0.579, 0.054, 0.655),
(0.688, 0.033, 0.576),
(0.751, -0.029, 0.479),
(0.695, -0.139, 0.336),
(0.536, -0.221, 0.225),
(0.342, -0.261, 0.194),
(0.123, -0.373, 0.276),
(0.055, -0.454, 0.338),
(-0.030, -0.463, 0.547),
(-0.262, -0.370, 0.890),
(-0.327, -0.125, 1.039),
(-0.229, 0.039, 1.070),
(-0.289, 0.097, 1.269),
(-0.421, 0.517, 1.461),
(-0.435, 0.696, 1.453),
(-0.487, 0.595, 1.294),
(-0.421, 0.546, 1.205),
(-0.308, 0.658, 1.193),
(-0.318, 0.749, 1.232),
(-0.384, 0.679, 1.147),
(-0.462, 0.647, 1.060),
(-0.454, 0.719, 0.994),
(-0.521, 0.705, 0.938),
(-0.518, 0.646, 0.827),
(-0.506, 0.717, 0.789),
(-0.530, 0.759, 0.782),
