ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,state
-1.3599,10.477,0.4214,1.3926,9.6999,0.3793,-2.7568,0.7779,0.0393,-0.0277,-0.3174,0.2599,-3.5,-34,18.5,110.56,-81.54,-74.49,126026,2015-10-08 14:02:56:805,1
-1.8962,11.1474,0.2682,1.055,9.7485,0.1556,-3.0518,1.41,0.1335,-0.0597,-0.2471,-0.1683,-4.5,-33.75,18,98.21,-82.96,-82.22,126126,2015-10-08 14:02:56:905,1
-1.4557,12.469,0.0575,0.4644,9.7956,-0.019,-2.1499,2.5393,0.8043,0.8053,0.7222,-0.6754,-4.75,-33.25,18.25,76.82,-87.28,-92.35,126225,2015-10-08 14:02:57:004,1
-2.5474,11.3006,1.2641,-0.7471,9.766,-0.4864,-1.8003,1.5346,1.7505,0.5071,1.3337,-1.2741,-4,-33.25,20,316.59,-87.29,150.94,126325,2015-10-08 14:02:57:104,1
-4.4819,9.2512,-0.6321,-2.3575,9.4022,-1.4872,-2.1244,-0.151,0.8551,0.7031,0.8075,-1.3763,-3,-33.5,20.75,275.47,-81.82,120.21,126426,2015-10-08 14:02:57:205,1
-2.1452,7.7955,-0.4022,-3.0515,9.1937,-1.5281,0.9063,-1.3981,1.1259,-0.8458,0.4559,0.0021,-0.5,-33.25,22.25,264.99,-69.06,119.5,126526,2015-10-08 14:02:57:305,1
5.3056,6.6463,-0.8045,-2.0158,9.5825,-0.5316,7.3214,-2.9362,-0.2729,-1.4701,-0.718,0.9268,2.5,-33,25,269.83,-70.93,114.85,126626,2015-10-08 14:02:57:405,1
5.5162,6.8953,-0.9768,-0.926,9.7617,-0.147,6.4422,-2.8664,-0.8298,0.2599,-1.4147,0.8799,2.5,-34.25,23.25,278.41,-84.51,99.02,126726,2015-10-08 14:02:57:505,1
4.2521,7.4316,-1.0918,0.4775,9.7423,-1.0152,3.4299,-1.7935,-0.3447,1.1995,-1.1931,0.8032,0,-35.5,20.75,290.89,-87.02,112.93,126826,2015-10-08 14:02:57:605,1
2.0494,8.2744,-0.3256,1.0718,9.7041,-0.9227,1.2458,-1.4681,0.6546,-0.4687,0.1619,0.3302,-1.25,-33.25,23.5,42.71,-81.24,-144.25,126925,2015-10-08 14:02:57:704,1
2.1069,9.3853,-1.2833,1.4424,9.6661,-0.8102,0.6645,-0.2808,-0.4731,-0.2258,0.0341,0.2216,-2.75,-33.25,24,61.58,-81.41,-124.07,127025,2015-10-08 14:02:57:804,1
2.3942,9.4236,-0.6704,1.6731,9.639,-0.6792,0.7211,-0.2154,0.0088,-0.0746,-0.0511,0.2578,-3.75,-34.5,23.75,71.06,-79.73,-113.6,127126,2015-10-08 14:02:57:905,1
2.1835,8.734,-0.5363,1.8931,9.6071,-0.5384,0.2905,-0.8731,0.0021,-0.2535,0.13,0.1513,-4.25,-34.5,23,78.75,-78.59,-108.34,127226,2015-10-08 14:02:58:005,1
2.7007,8.5234,0.6129,2.0364,9.5858,-0.3692,0.6429,-0.8735,-0.0083,0.0469,0.0341,0.0149,-4.5,-35.25,23,86.45,-78.04,-102.24,127326,2015-10-08 14:02:58:105,1
2.7198,8.4276,0.3448,1.9499,9.6108,-0.0358,0.8912,-0.8279,-0.5065,-1.0546,0.4453,-0.2173,-5,-34.25,22.5,88.22,-77.82,-100.28,127425,2015-10-08 14:02:58:204,1
2.873,8.3893,1.3408,1.673,9.64,0.6651,1.4437,-1.4282,0.1982,-0.4325,0.5475,-0.588,-6,-34.75,21.5,107.09,-78.95,-73.98,127526,2015-10-08 14:02:58:305,1
1.7813,8.2169,0.6704,1.1446,9.6783,1.0915,1.1072,-1.3811,-0.2482,-0.3451,0.6242,-0.6967,-5.5,-36,18.75,123.05,-80.11,-57.28,127626,2015-10-08 14:02:58:405,1
0,7.9871,0.6321,0.6909,9.7053,1.2245,-0.6909,-1.7183,-0.5925,-0.0107,0.3622,-0.4559,-4.5,-37.5,16.75,134.23,-80.72,-46.36,127726,2015-10-08 14:02:58:505,1
-0.5363,8.9639,0.8811,0.4275,9.671,1.5682,-1.1948,-0.4481,0.1336,-0.6115,-0.0554,0.1257,-2.25,-38,15.75,161.48,-81.24,-17.75,127825,2015-10-08 14:02:58:604,1
-0.5555,10.1897,1.6664,0.5309,9.6113,1.8739,-0.9669,0.7349,-0.1682,0.1193,-0.1236,0.1236,-0.75,-39,14.5,166.3,-80.46,-15.25,127925,2015-10-08 14:02:58:704,1
-2.0111,9.7875,0.9577,0.4929,9.6755,1.5206,-2.5041,0.112,-0.563,0.3132,-0.1491,0.1257,-1.5,-39,13.5,166.32,-78.89,-16.63,128026,2015-10-08 14:02:58:805,1
-2.0111,9.8067,0.8045,0.5564,9.7115,1.244,-2.5676,0.0952,-0.4396,0.3196,-0.0511,0.3473,-2,-38.75,13.75,159.54,-81.43,-20.39,128126,2015-10-08 14:02:58:905,1
0.5938,10.9559,0.3065,0.8854,9.7133,1.0186,-0.2916,1.2425,-0.7122,0.1513,-0.0021,0.2898,-3.25,-37.75,14.75,156.41,-82.01,-24.1,128226,2015-10-08 14:02:59:005,1
0.747,10.1131,1.3024,0.9753,9.7072,0.9946,-0.2053,0.2897,-0.0086,0.0447,-0.0575,-0.13,-5.5,-36.75,15.75,132.33,-81.72,-43.69,128326,2015-10-08 14:02:59:105,1
0.7278,9.1746,0.8045,0.8494,9.7331,0.8456,-0.1331,-0.5575,-0.0415,0.0064,0.081,-0.1129,-6,-36.5,16,127.29,-82.39,-44.81,128426,2015-10-08 14:02:59:205,1
0.8811,9.0405,0.8236,0.784,9.742,0.8054,0.0588,-0.7015,0.0182,0.0277,-0.066,-0.1364,-6,-38,16.5,127.28,-83.42,-44.23,128525,2015-10-08 14:02:59:304,1
1.2258,8.849,0.7087,0.7237,9.7492,0.775,0.3681,-0.8236,0.0486,0.032,0.0575,-0.1641,-5.75,-38.75,17,128.88,-83.72,-42.17,128625,2015-10-08 14:02:59:404,1
1.245,8.8107,0.8619,0.7118,9.7485,0.7935,0.7056,-0.8804,-0.1231,0.0767,0.1534,-0.0874,-5.25,-37.25,17.5,131.49,-83.91,-41.91,128726,2015-10-08 14:02:59:505,1
1.8196,8.6766,0.8236,0.7929,9.738,0.8445,1.0266,-1.0614,-0.0209,-0.2706,0.1406,0.0469,-5.5,-38.25,17.75,131.73,-83.81,-42.29,128825,2015-10-08 14:02:59:604,1
2.0494,9.1171,0.4788,0.9061,9.7259,0.8692,1.1433,-0.6088,-0.3904,-0.1662,0.0341,0.0469,-5,-37.75,17.75,130.08,-82.71,-45.61,128925,2015-10-08 14:02:59:704,1
1.7238,8.5617,0.6321,1.007,9.71,0.9338,0.7168,-1.1484,-0.3017,0.0128,0.0746,0.1236,-5.25,-35.75,17.75,129.93,-82.12,-46.04,129025,2015-10-08 14:02:59:804,1
1.5706,8.6191,1.1301,1.1942,9.6665,1.1417,0.3764,-1.0474,-0.0116,-0.2834,-0.0277,0.228,-6,-37,17.75,128.55,-80.93,-46.68,129126,2015-10-08 14:02:59:905,1
0.5363,9.5577,0.6704,1.4846,9.622,1.1758,-0.7894,-0.2075,-1.1179,-0.1981,-0.6349,0.2493,-6.25,-36.75,16.75,128.29,-79.96,-47.86,129226,2015-10-08 14:03:00:005,1
-0.3639,10.5153,-0.2298,1.6115,9.6386,0.8192,-1.9755,0.8768,-1.049,0.3047,-1.0802,0.2663,-6.25,-37.5,16.25,122.79,-78.95,-56.86,129325,2015-10-08 14:03:00:104,1
-0.6895,10.8793,1.5131,1.5411,9.6636,0.6399,-2.3455,1.2156,0.8732,0.3899,-0.6498,-0.0703,-6.5,-38,17.5,114.35,-79.73,-66.12,129426,2015-10-08 14:03:00:205,1
-1.3024,10.5536,2.0111,1.1748,9.726,0.4408,-2.6687,0.7893,1.8002,0.3899,0.2045,-0.2003,-5.25,-36.5,18.25,108.83,-81,-69.49,129526,2015-10-08 14:03:00:305,1
-2.2218,10.3813,0.5555,0.4346,9.7966,0.0872,-2.5415,0.6421,0.5258,0.4048,1.2613,-0.8416,-4.75,-37,20,97.48,-85.63,-76.27,129626,2015-10-08 14:03:00:405,1
-3.0646,10.5919,-1.6472,-0.9127,9.7519,-0.4869,-2.246,0.8295,-1.2052,0.3324,1.1995,-0.9332,-3.5,-34.5,21.25,70.2,-89.3,-102.41,129726,2015-10-08 14:03:00:505,1
-4.7309,9.7492,-0.1341,-2.1545,9.5453,-0.6445,-2.5764,0.2039,0.5104,0.6179,0.539,-1.1164,-2,-33.25,22.5,271.89,-80.56,110.63,129825,2015-10-08 14:03:00:604,1
-3.5434,10.0173,-0.0575,-2.6159,9.4141,-0.8382,-0.0709,1.0055,-0.8243,-0.6093,0.4197,0.1257,-0.75,-35.75,23,261.11,-73.34,110.73,129925,2015-10-08 14:03:00:704,1
-0.2873,9.2703,0.3639,-2.3514,9.4898,-0.7642,3.474,-1.4864,-1.6455,1.1974,-1.0674,-0.3238,2.25,-36.75,24,268.65,-76.3,105.84,130025,2015-10-08 14:03:00:804,1
3.1029,5.6312,-0.249,-1.5283,9.6694,-0.5811,4.0981,-3.6239,0.7963,0.0234,-1.0461,0.5326,2.75,-35.5,24,275.58,-75.85,114.47,130125,2015-10-08 14:03:00:904,1
4.0223,6.2249,-0.5938,-0.3759,9.7845,-0.5407,4.4952,-3.572,-0.042,-0.0682,-1.0482,1.012,3.75,-36,23.25,308.24,-84.23,125.53,130225,2015-10-08 14:03:01:004,1
2.0686,8.6957,0.6512,0.3267,9.7926,-0.4116,1.6275,-1.1921,1.4966,-0.1939,0.1406,0.2898,1.75,-37,23.25,329.54,-86.15,145.2,130325,2015-10-08 14:03:01:104,1
1.0534,8.8298,-1.5706,0.6683,9.7626,-0.6441,0.3852,-0.9328,-0.9265,0.4922,0.017,0.1939,1.25,-36,23.5,65.28,-86.76,-123.93,130425,2015-10-08 14:03:01:204,1
1.1684,8.6957,-0.6704,0.8667,9.7453,-0.6692,0.4902,-1.1622,0.112,-0.1811,0.0469,0.3132,1.25,-36.5,23.25,58.6,-84.57,-133.94,130526,2015-10-08 14:03:01:305,1
1.7047,8.7149,-0.5363,1.1589,9.7296,-0.4029,0.5457,-1.0147,-0.1334,-0.5838,0.2131,0.2365,-0.75,-36,23.25,72.08,-82.95,-116.14,130626,2015-10-08 14:03:01:405,1
2.49,8.6957,0.1915,1.4058,9.7051,0.0681,0.8045,-0.9722,0.5865,-0.0511,0.0874,-0.049,-2.5,-34.5,22.75,87.14,-82.52,-101.56,130726,2015-10-08 14:03:01:505,1
2.0686,8.9639,0.4597,1.2924,9.7113,0.4363,0.7762,-0.7474,0.0234,-0.5774,0.4602,-0.3174,-3,-35.25,21.75,104.42,-81.92,-80.19,130825,2015-10-08 14:03:01:604,1
1.8962,9.5002,0.5938,0.9521,9.7338,0.7193,0.9058,-0.2719,-0.1639,-0.0724,0.4559,-0.3941,-2.75,-37,20.25,124.3,-82.38,-58.56,130926,2015-10-08 14:03:01:705,1
0.747,9.0788,1.0534,0.4584,9.7633,0.7989,0.2886,-0.8186,0.1588,0.1939,0.473,-0.539,-2.25,-38.25,18.25,142.01,-84,-39.27,131026,2015-10-08 14:03:01:805,1
-0.0383,9.0788,0.1149,-0.0331,9.7875,0.6125,0.0233,-0.711,-0.457,0.2983,0.4304,-0.5774,-0.25,-37.25,18,172.42,-85.65,-8.74,131125,2015-10-08 14:03:01:904,1
-0.5938,8.849,0.3831,-0.4158,9.789,0.4166,-0.4329,-0.9401,-0.1821,0.1364,-0.1236,-0.3345,1,-37.75,18.5,213.09,-86.65,33.69,131225,2015-10-08 14:03:02:004,1
-1.5897,8.7724,0.9385,-0.6595,9.7773,0.3743,-1.0069,-1.0241,0.3152,-0.0362,0.1427,-0.179,2.5,-37,19.5,240.31,-85.93,58.21,131325,2015-10-08 14:03:02:104,1
-2.6432,9.5002,0.5746,-0.7452,9.7734,0.3082,-1.4546,0.0328,0.3433,-0.1214,-0.1108,0.2642,4,-35.5,19.5,256.97,-85.44,73.28,131425,2015-10-08 14:03:02:204,1
-2.5666,10.2855,0.3831,-0.816,9.7697,0.2397,-1.9421,0.6307,0.3349,-0.0298,-0.2301,0.2088,3.75,-37,19.5,264.41,-85.07,82.04,131525,2015-10-08 14:03:02:304,1
-2.6432,9.6917,-0.2298,-0.9161,9.7636,0.0593,-1.7271,0.0431,-0.2508,0.0128,-0.0788,0.1641,4.75,-37,19.75,267.73,-84.76,83.15,131626,2015-10-08 14:03:02:405,1
-1.5897,9.6534,-0.5746,-0.9062,9.7644,-0.0805,-0.6836,-0.1109,-0.4941,-0.1087,0.1342,0.1193,4,-37,21,269.16,-84.69,87.29,131726,2015-10-08 14:03:02:505,1
-0.8811,9.1171,0.3256,-0.9254,9.7629,0.0065,0.0826,-0.4542,0.1276,0.017,0.0064,-0.0405,4.5,-34.5,22,277.44,-84.56,92.84,131826,2015-10-08 14:03:02:605,1
-0.249,9.2703,-0.2107,-0.8655,9.7682,0.0601,0.5793,-0.5536,-0.2021,0.1278,0.0341,0.1832,5,-36.25,21.25,273.79,-84.54,87.17,131926,2015-10-08 14:03:02:705,1
-0.0575,9.1554,-0.1724,-0.7692,9.7764,0.0308,0.7216,-0.6201,-0.2128,0.0682,0.1193,0.0383,5,-34.5,20.75,272.87,-85.26,86.99,132026,2015-10-08 14:03:02:805,1
0.6321,9.5193,-0.9768,-0.6318,9.7862,-0.0483,1.276,-0.2659,-0.9039,0.0639,-0.0383,-0.2045,4.75,-35.75,20,282.04,-86.3,94.37,132126,2015-10-08 14:03:02:905,1
0.9002,8.849,1.0726,-0.5686,9.7852,0.311,1.4885,-0.9377,0.8582,-0.6008,0.1087,0.1917,2.5,-34,20.75,264.59,-86.27,82.43,132226,2015-10-08 14:03:03:005,1
0.1724,8.5234,-1.0534,-0.5533,9.7907,0.0833,0.63,-1.2673,-1.5581,0.8053,-0.3132,-0.1598,2.25,-34.5,20.75,232.5,-86.06,51.9,132326,2015-10-08 14:03:03:105,1
-0.3065,9.9024,-0.5938,-0.3937,9.7984,-0.0869,0.0536,-0.0508,-0.9912,-0.5369,-0.4069,0.3324,3.75,-36.25,19.75,289.83,-87.64,102.45,132425,2015-10-08 14:03:03:204,1
-1.3408,9.481,0.5938,-0.1586,9.8007,0.3026,-1.1822,-0.3197,0.2911,0.441,-0.6796,0.0575,4.25,-35.25,21,227.69,-87.98,39.34,132525,2015-10-08 14:03:03:304,1
-3.869,9.5385,-0.5171,-0.2704,9.8028,-0.0427,-2.9283,-0.3984,-0.2255,0.3579,-0.7542,0.0724,3,-36,19.5,264.6,-88.66,78.44,132626,2015-10-08 14:03:03:405,1
-4.0223,10.343,0.8619,-0.363,9.7999,-0.0169,-3.4677,0.543,0.898,0.0149,-0.2727,0.2322,4,-34,20.75,294.01,-87.98,105.97,132726,2015-10-08 14:03:03:505,1
-4.1372,11.3198,1.5706,-0.6317,9.7861,-0.0522,-3.5055,1.5336,1.6228,0.5582,1.3571,0.1257,5.25,-34.25,20.5,282.37,-86.29,94.72,132826,2015-10-08 14:03:03:605,1
-3.3519,11.6646,-0.9768,-1.6893,9.5779,-1.2574,-1.6626,2.0867,0.2806,0.1449,1.2187,-1.1164,3,-36.25,21,295.37,-85.44,108.76,132927,2015-10-08 14:03:03:706,1
-5.9759,8.6766,-0.4788,-2.8778,9.2659,-1.4256,-3.0981,-0.5893,0.9468,0.1257,0.8543,-1.0184,4.5,-33.25,24.75,289.26,-73.4,119.98,133026,2015-10-08 14:03:03:805,1
0.7661,9.0405,0.6129,-2.8966,9.2672,-1.3781,3.6628,-0.2267,1.991,-0.7904,0.9204,0.8948,6.5,-33,26,281.43,-68.5,115.34,133125,2015-10-08 14:03:03:904,1
4.1755,7.4508,-5.7652,-2.4402,9.2797,-2.0258,6.6157,-1.8289,-3.7394,-0.7819,-0.2407,0.9183,5.5,-33.75,26,287.26,-71.57,115.9,133226,2015-10-08 14:03:04:005,1
3.869,6.3207,-0.9002,-0.6968,9.7051,-1.2232,6.617,-3.93,0.1081,0.2727,-1.0333,1.3465,5.25,-32,27,303.39,-74.22,130.19,133325,2015-10-08 14:03:04:104,1
4.3862,8.3127,-1.0726,0.9606,9.6502,-1.4567,3.3551,-2.3843,0.3762,0.2045,-0.9864,1.355,3.25,-33.25,26.25,29.29,-81.67,-162.69,133426,2015-10-08 14:03:04:205,1
2.0494,7.7572,-0.747,1.3947,9.6291,-1.2268,1.3448,-1.447,1.0827,-0.0916,0.2301,-0.0959,0,-33.75,26.25,61.32,-78.97,-131.99,133525,2015-10-08 14:03:04:304,1
1.7621,8.6191,-1.9537,1.427,9.5845,-1.5073,0.4021,-0.9712,-0.4369,0.0383,-0.0277,-0.0043,-2.75,-33.75,26.25,49.93,-78.07,-136.11,133626,2015-10-08 14:03:04:405,1
2.4517,9.4044,-1.7813,1.6377,9.5455,-1.5398,0.5743,-0.309,-0.034,-0.017,0.1619,0.2088,-3.5,-33,26,54.83,-76.75,-133.24,133725,2015-10-08 14:03:04:504,1
2.3367,8.4084,-1.1684,1.7829,9.5228,-1.519,0.5861,-1.0973,0.2921,-0.2663,0.1768,-0.0426,-4.25,-33.5,27,54.09,-76.55,-131.66,133826,2015-10-08 14:03:04:605,1
2.7773,8.8873,-0.8428,1.7295,9.5587,-1.3457,1.1818,-0.5182,0.4455,0.2791,0.0554,-0.4602,-4.25,-31.75,27,56.71,-76.42,-129,133926,2015-10-08 14:03:04:705,1
1.5514,8.7915,-2.1835,1.1427,9.6264,-1.4825,0.6194,-0.9689,-0.3754,-0.5774,0.2194,-0.7265,-3.75,-32.5,26.25,37.59,-79,-142.38,134026,2015-10-08 14:03:04:805,1
1.0343,8.734,-1.7238,0.4419,9.7097,-1.3025,0.5157,-0.8799,-0.4788,-0.0937,0.1939,-0.7947,-2.25,-32.25,27,17.53,-81.94,-161.26,134126,2015-10-08 14:03:04:905,1
0.9002,8.6191,-1.1109,-0.2416,9.73,-1.1995,1.1418,-1.1109,0.0885,0.0298,-0.2024,-0.8245,0.5,-32.25,26.25,349.06,-82.83,168.61,134226,2015-10-08 14:03:05:005,1
0.1532,8.7915,-0.1532,-0.6546,9.7369,-0.9663,0.8078,-0.9454,0.8131,0.5326,0.0469,-0.5177,3.75,-33.5,26,330.19,-83.16,145.89,134325,2015-10-08 14:03:05:104,1
-1.992,9.1746,-0.5555,-1.0402,9.705,-0.9493,-0.7944,-1.0303,0.8327,-0.081,-0.0107,-0.066,6.25,-35,25.75,323.35,-81.7,138.95,134425,2015-10-08 14:03:05:204,1
-3.486,9.9599,-1.6855,-1.2261,9.6867,-0.9139,-1.9099,-0.0711,-0.8633,0.0256,-0.2642,0.1662,7.75,-34.25,25.5,316.49,-81.61,129.05,134526,2015-10-08 14:03:05:305,1
-4.118,9.2703,-1.5514,-1.2827,9.7004,-0.6531,-2.9242,0.0354,-1.6882,-0.1321,-0.4218,0.0639,8,-35,24.5,310.97,-81.24,122.43,134626,2015-10-08 14:03:05:405,1
-3.735,9.8833,-0.1149,-1.3117,9.7126,-0.3381,-2.4069,0.1107,-0.1268,0.1641,-0.2898,0.473,7.5,-35.75,24.75,291.79,-82.06,104.45,134726,2015-10-08 14:03:05:505,1
-1.3982,10.4387,-0.1915,-1.0665,9.739,-0.4293,-0.3318,0.6997,0.2377,0.2258,-0.066,0.2535,6.75,-35.5,23.25,293.85,-82.44,108.11,134827,2015-10-08 14:03:05:606,1
-1.245,9.3661,0.0383,-1.0045,9.7465,-0.4086,-0.1639,-0.3038,0.4469,-0.179,-0.0405,0.0852,7,-35.5,22.5,300.93,-83.65,112.14,134926,2015-10-08 14:03:05:705,1
-1.0151,8.9256,-0.5363,-1.0172,9.7462,-0.3832,-0.1703,-0.8398,-0.019,-0.0149,-0.0426,-0.0682,5,-36,22.75,293.81,-83.64,110.64,135025,2015-10-08 14:03:05:804,1
-0.5363,9.3661,-0.2107,-0.945,9.7588,-0.2086,0.4087,-0.3927,-0.0021,-0.2194,-0.0746,0.1449,6.25,-37.25,22.25,290.07,-84.14,104.18,135126,2015-10-08 14:03:05:905,1
-0.1724,9.4427,0.0383,-0.7922,9.7739,-0.1188,0.7772,-0.3115,-0.3682,0.1534,-0.0831,0.0149,6.5,-36,22,289.19,-85.31,98.53,135226,2015-10-08 14:03:06:005,1
0.0192,8.9256,-0.5938,-0.74,9.7769,-0.1897,0.9503,-0.6599,-0.3174,0.0639,0.0767,-0.081,4.5,-38,22.25,288.02,-85.49,102.53,135326,2015-10-08 14:03:06:105,1
0.5363,9.4427,-0.7087,-0.6281,9.7817,-0.3067,1.1844,-0.4719,-0.4082,0.1129,-0.098,-0.0405,4.5,-38,21.75,299.29,-85.78,112.77,135426,2015-10-08 14:03:06:205,1
0.747,9.2895,0.5171,-0.4773,9.7947,-0.0744,1.2051,-0.5819,0.7639,-0.2898,0.0383,0.1683,5,-38.5,22,287.09,-87.18,98.86,135527,2015-10-08 14:03:06:306,1
0.1532,8.6574,-0.2682,-0.3807,9.7992,0.0351,0.6488,-1.046,-0.2267,-0.0788,0.0597,0.1001,4.25,-36.5,22,280.18,-87.51,91.42,135626,2015-10-08 14:03:06:405,1
-0.3831,8.9447,0.3448,-0.1558,9.8051,0.0776,-0.3997,-0.9178,0.248,0.0597,-0.4325,0.3089,4.75,-36.5,21,286.49,-88.24,96.38,135726,2015-10-08 14:03:06:505,1
-1.494,9.4619,-0.8236,0.0275,9.8022,-0.2943,-1.3188,-0.3602,-0.9768,0.4005,-0.9566,0.326,5,-35.5,20.5,4.9,-88.41,171.29,135826,2015-10-08 14:03:06:605,1
-2.1452,9.7683,1.3982,0.2105,9.804,-0.086,-2.379,-0.035,1.5028,0.1172,-0.6434,0.5156,4.75,-37.75,21,43.96,-88.82,-150.85,135927,2015-10-08 14:03:06:706,1
-1.2258,10.8026,1.0151,0.4749,9.7951,-0.0332,-1.8999,1.0836,1.1821,-0.066,0.2684,0.0874,4.75,-37.75,21.25,92.69,-87.57,-102.42,136026,2015-10-08 14:03:06:805,1
-2.2793,11.1666,0.2873,0.0299,9.8062,-0.09,-2.3092,1.3604,0.3773,0.0554,0.735,-0.2898,2.75,-36,22,26.54,-89.45,-161.63,136125,2015-10-08 14:03:06:904,1
-2.3176,10.5919,0.2107,-0.7936,9.7711,-0.2554,-1.0723,0.8503,0.1228,0.4197,0.62,-0.9225,2.5,-35.75,21.75,287.98,-85.12,107.84,136226,2015-10-08 14:03:07:005,1
-3.6966,10.6303,-0.498,-2.262,9.5007,-0.889,-1.4346,1.1296,0.391,1.0653,0.6242,-1.3018,2.25,-36.25,21.75,271.96,-75.65,111.46,136325,2015-10-08 14:03:07:104,1
-4.2713,9.1746,0.5746,-3.0182,9.288,-0.8913,-1.2531,-0.1134,1.4659,-0.1172,0.4943,-0.8139,5.5,-36.75,24.25,275.52,-73.52,112.88,136426,2015-10-08 14:03:07:205,1
-1.3216,8.0062,-0.6895,-3.257,9.223,-0.7056,-0.3439,-0.5465,1.7782,0.6796,0.1896,0.7627,8.5,-36.75,24.25,271.27,-70.13,102.22,136526,2015-10-08 14:03:07:305,1
0.0958,6.4931,-0.4788,-2.643,9.4136,-0.7547,2.1869,-2.3678,0.6163,0.0618,0.3941,1.6725,7.75,-36.5,23.75,280.13,-72.2,107.17,136626,2015-10-08 14:03:07:405,1
4.2521,5.5545,-0.1149,-1.0993,9.7271,-0.5871,4.8725,-3.9427,0.3381,-0.5113,-0.375,2.1028,5.75,-36.5,23,303.19,-82.7,118.11,136726,2015-10-08 14:03:07:505,1
4.0414,7.2401,-0.3831,0.7905,9.7448,-0.7639,3.2509,-2.5048,0.3808,0.816,-0.8565,1.1974,1.25,-36.75,22,57.98,-83.56,-134.02,136827,2015-10-08 14:03:07:606,1
3.62,8.8873,-0.6129,1.901,9.5614,-1.0657,1.719,-0.6741,0.4528,-0.2791,-0.2748,0.2642,-2.25,-32.75,24,73.77,-77.16,-119.28,136926,2015-10-08 14:03:07:705,1
3.122,9.1363,-1.494,2.1359,9.5143,-1.0427,0.976,-0.3319,-0.1924,0.2684,-0.0937,-0.0383,-4.75,-33.25,25.25,75.29,-76.7,-115.66,137026,2015-10-08 14:03:07:805,1
3.5817,9.098,-1.3791,2.1958,9.5024,-1.0261,1.1091,-0.4222,-0.3567,-0.1491,0.0937,-0.0256,-6,-34.5,26.25,70.29,-75.69,-115.05,137125,2015-10-08 14:03:07:904,1
3.6009,8.7915,-0.0766,1.9915,9.5796,-0.6601,1.4645,-0.8375,0.3689,-0.2088,0.1534,-0.5475,-6,-34.75,25.25,75.23,-77.65,-108.34,137226,2015-10-08 14:03:08:005,1
2.3367,8.6191,0.3639,1.4037,9.6934,-0.4888,0.6717,-0.9672,0.5879,-0.0341,0.1981,-0.8288,-5,-34.75,24,71.18,-81.28,-109.2,137326,2015-10-08 14:03:08:105,1
1.9345,9.0597,0.1724,0.9305,9.7529,-0.4313,1.0568,-0.7044,0.4252,-0.9225,0.441,-0.4389,-3.25,-35,23.5,63.97,-82.13,-114.59,137426,2015-10-08 14:03:08:205,1
0.9768,8.8107,0.2682,0.4101,9.798,0.0254,0.6509,-0.9528,-0.0624,-0.0618,0.3089,-0.6328,-0.75,-34.25,21.75,94.64,-87.6,-86.46,137525,2015-10-08 14:03:08:304,1
0.249,8.3893,1.1684,-0.058,9.8027,0.2709,0.365,-1.4521,0.6105,0.3302,0.3878,-0.3984,0.25,-37.25,20,113.41,-88.61,-68.71,137626,2015-10-08 14:03:08:405,1
-1.3599,8.3701,0.2107,-0.4911,9.7939,0.0903,-0.6604,-1.5973,0.1433,0.0107,0.1236,-0.3537,2.25,-36.75,20,256.46,-87.55,75.13,137726,2015-10-08 14:03:08:505,1
-2.1644,9.3278,0.1149,-0.624,9.7863,0.0997,-1.0329,-0.9191,-0.4556,-0.2684,-0.0724,0.0341,3.75,-36.75,20,265.54,-86.31,80.93,137826,2015-10-08 14:03:08:605,1
-2.7964,9.9216,-0.6704,-0.5586,9.7901,0.1129,-2.105,0.4767,-0.5717,-0.0426,-0.3707,0.2386,3.75,-35.25,20.5,263.93,-86.67,78.58,137926,2015-10-08 14:03:08:705,1
-2.241,10.3238,-1.245,-0.4915,9.7943,0.02,-1.8499,0.5484,-1.3425,0.1214,-0.2344,0.2258,3,-35.25,19.75,266.33,-87.04,82.92,138026,2015-10-08 14:03:08:805,1
-2.0111,9.9599,-0.0766,-0.4283,9.7953,0.1951,-1.5828,0.1645,-0.2717,-0.1342,-0.0937,0.1939,1.75,-34.75,19.75,246.83,-87.25,65.51,138126,2015-10-08 14:03:08:905,1
-0.996,9.7492,0.5746,-0.4257,9.7931,0.2892,-0.5703,-0.0439,0.2854,-0.0447,0.0383,0.0597,1.25,-36,19.75,234.32,-86.99,55.81,138225,2015-10-08 14:03:09:004,1
-0.3256,9.347,0.2873,-0.3779,9.7959,0.2593,-0.0052,-0.3149,0.1046,-0.0256,-0.0447,-0.179,1.25,-36,19.5,234.26,-87.02,52.96,138325,2015-10-08 14:03:09:104,1
0.0766,9.0597,0.4405,-0.3474,9.797,0.263,0.4432,-0.7756,0.235,0.0149,0.0511,0.0383,1,-35.5,18.5,235.67,-87.39,56.6,138425,2015-10-08 14:03:09:204,1
