ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,state
0.7087,8.6383,0.3448,0.0781,9.7985,0.3924,0.6689,-1.2368,0.6419,-0.4794,0.0405,-0.5071,2.75,-31.5,21.5,176.69,-87.66,-11.26,142955,2015-10-08 14:48:22:909,1
0.8811,9.3278,0.3639,-0.3888,9.7851,0.5211,1.2699,-0.4573,-0.1571,-0.3089,-0.2131,-0.5369,6.25,-31,20.5,228.68,-86.2,36.73,143055,2015-10-08 14:48:23:009,1
-2.5857,9.73,0.6129,-0.6485,9.7568,0.745,-0.5007,0.069,0.1361,0.0554,-0.5838,-0.1491,8.75,-32,19.5,238.2,-84.22,41.04,143155,2015-10-08 14:48:23:109,1
-4.865,8.983,-0.8236,-0.8625,9.7335,0.8282,-3.3704,-0.8079,-1.0006,-0.1662,-0.6626,0.3601,10.25,-32.5,19.75,241.24,-83.13,45.69,143255,2015-10-08 14:48:23:209,1
-4.7692,10.094,0,-0.7275,9.7266,1.0167,-4.0417,0.3673,-1.0167,0.5923,-0.5859,0.2876,8.75,-32,18.75,227.35,-81.97,30.76,143355,2015-10-08 14:48:23:309,1
-1.0343,11.0899,0.747,-0.4777,9.7548,0.8863,-0.5566,1.3351,-0.1393,0.0277,-0.0852,0.017,8.5,-32.5,19.5,226.45,-84.11,28.32,143455,2015-10-08 14:48:23:409,1
-0.9768,9.2703,1.1109,-0.5116,9.7554,0.8609,-0.3016,-0.0221,-0.316,-0.4368,-0.032,-0.0234,7.5,-31.75,19.75,226.35,-84.14,30.72,143555,2015-10-08 14:48:23:509,1
-0.8045,8.8873,0.8619,-0.6188,9.7368,0.9912,-0.2622,-0.8112,0.0431,0.0021,0.13,-0.0852,7.5,-31.75,18.5,227.19,-83.16,31.98,143654,2015-10-08 14:48:23:608,1
-0.3256,8.9447,0.4788,-0.7031,9.7326,0.9764,0.387,-0.7885,-0.4841,-0.0575,0.0043,-0.1278,7,-32,18.25,227.54,-82.96,35.35,143755,2015-10-08 14:48:23:709,1
-0.0766,9.1746,0.9385,-0.6469,9.7296,1.0423,0.5664,-0.5563,-0.0948,-0.0575,-0.0447,-0.1513,8,-33.25,18.75,226.5,-82.81,31.82,143855,2015-10-08 14:48:23:809,1
-0.0575,9.1363,0.6321,-0.5829,9.7347,1.0329,0.5536,-0.5972,-0.1195,0.0831,0.0597,-0.0916,8.5,-32.25,18.5,227.2,-83.05,29.44,143955,2015-10-08 14:48:23:909,1
0.4022,9.232,0.4214,-0.4406,9.7462,0.9937,0.9577,-0.5142,-0.5531,0.0746,0.0383,0.0234,6.25,-33,18.5,223.45,-83.25,27.88,144055,2015-10-08 14:48:24:009,1
1.2258,9.1554,0.9385,-0.3264,9.7514,0.9866,1.5523,-0.6343,-0.0481,0.0298,0.0128,0.0426,6.25,-33.5,19.25,213.44,-83.63,21.58,144154,2015-10-08 14:48:24:108,1
1.4174,9.1171,0.5746,-0.2198,9.7731,0.7805,1.6061,-0.7336,-0.1197,0.0874,0.13,-0.017,6,-32.5,18.5,209.1,-84.4,15.97,144255,2015-10-08 14:48:24:209,1
0.8045,8.4467,0.0766,-0.1701,9.7893,0.5573,0.9796,-1.4019,-0.4644,0.3174,-0.3814,0.0021,6,-32,19.25,208.59,-85.74,13.64,144355,2015-10-08 14:48:24:309,1
0.1341,9.4427,0.9194,-0.0016,9.8013,0.3238,0.308,-0.4735,-0.0748,0.0107,-0.6051,0.1917,7.5,-33.5,20.5,215.31,-87.2,21.06,144455,2015-10-08 14:48:24:409,1
-0.6129,9.979,-0.2682,0.201,9.8045,-0.052,-0.8139,0.1746,-0.2162,0.2067,-0.9779,0.1704,7.75,-32.25,21.25,98.06,-88.79,-104.5,144555,2015-10-08 14:48:24:509,1
-2.6432,8.5042,0.3448,0.3585,9.8001,0.0147,-3.1036,-1.2758,0.2357,0.1385,-0.8629,0.4133,8.25,-30.75,22.75,113.96,-87.9,-87.65,144655,2015-10-08 14:48:24:609,1
-3.1029,10.343,0.5938,0.6124,9.7874,-0.0554,-3.682,0.8254,0.6605,0.1619,-0.3089,0.6392,8,-30.5,22.75,109.04,-86.91,-93.83,144755,2015-10-08 14:48:24:709,1
-2.739,12.0668,0.996,0.5231,9.7927,0.0058,-3.4345,2.3507,1.0668,0.1172,0.7414,-0.277,7.5,-30.25,22.75,113.25,-86.94,-89.36,144855,2015-10-08 14:48:24:809,1
-2.7007,11.0516,-0.1149,-0.5003,9.7936,0.0729,-2.2003,1.258,-0.1878,-0.3558,2.2605,-1.1547,6.75,-29.75,23.25,274.96,-87.04,81.71,144954,2015-10-08 14:48:24:908,1
-4.1946,11.6454,0.4022,-1.8767,9.6237,-0.1827,-2.318,2.0217,0.585,0.6818,1.5148,-1.0099,7.5,-29.25,22.5,269.66,-81.12,86.02,145054,2015-10-08 14:48:25:008,1
-4.4819,9.7683,0.3639,-2.9566,9.3218,-0.7307,-1.5254,0.4466,1.0946,0.7265,0.7031,-1.078,6.25,-30.25,22,274.34,-74.17,101.08,145154,2015-10-08 14:48:25:108,1
1.8004,8.9256,2.0877,-2.8391,9.3805,-0.3398,4.6396,-0.4549,2.4275,-0.5965,0.4495,0.1726,10.5,-30.75,24.75,279.03,-70.42,103.42,145255,2015-10-08 14:48:25:209,1
5.0566,6.9145,-1.8004,-2.0136,9.5776,-0.6207,7.0702,-2.6631,-1.1798,-0.2194,-0.5071,0.7244,10.25,-32.5,23.5,295.1,-77.59,107.13,145354,2015-10-08 14:48:25:308,1
5.1715,4.5586,0.2298,-0.0859,9.7898,-0.569,5.2574,-5.2312,0.7989,0.4517,-0.2684,2.5801,9.5,-32.25,24.25,317.28,-83.86,119.97,145455,2015-10-08 14:48:25:409,1
6.3973,7.3933,-2.7773,2.6482,9.2248,-2.0151,3.2948,-3.1023,-0.4872,0.62,-0.5923,1.7811,1.25,-30.25,26.25,79.67,-70.16,-127.27,145555,2015-10-08 14:48:25:509,1
4.3096,7.5274,-0.6512,3.2593,9.1413,-1.4086,0.927,-1.6777,0.5042,-0.6669,0.4027,-0.1257,-4.5,-25.25,30,75.32,-68.1,-123.53,145655,2015-10-08 14:48:25:609,1
4.367,7.6806,-1.8387,3.2173,9.1897,-1.1699,1.437,-1.4708,-0.6306,-0.5071,0.4602,-0.4218,-6.75,-25.5,30.75,73.4,-68.91,-111.79,145755,2015-10-08 14:48:25:709,1
5.0566,7.7955,0.5363,2.7397,9.4078,-0.397,2.4893,-1.5548,0.9908,-0.4602,0.424,-1.159,-9.5,-26,27.75,72.84,-70.46,-107.02,145855,2015-10-08 14:48:25:809,1
2.873,8.6574,0.1341,1.9329,9.6143,0.0012,0.8443,-0.976,0.2286,-0.2812,0.5689,-1.2229,-8.25,-27.25,26.5,82.85,-75.28,-95.36,145954,2015-10-08 14:48:25:908,1
1.743,8.9064,1.9537,1.008,9.7265,0.7409,0.9246,-0.8181,0.9869,-0.5859,0.1278,-1.0844,-6.75,-27.75,24,84.28,-78.63,-89.96,146054,2015-10-08 14:48:26:008,1
-0.5938,8.9639,2.1069,0.1084,9.7039,1.4115,-0.8937,-0.8741,1.2126,-0.5305,-0.0746,-0.7329,-3,-30.5,22,156.92,-82.69,-19.02,146155,2015-10-08 14:48:26:109,1
-2.2793,9.4427,1.1684,-0.5221,9.6926,1.3967,-1.7571,-0.2499,-0.2283,0.277,-0.147,-0.1513,1.25,-33.5,17.5,180.11,-81.21,3,146255,2015-10-08 14:48:26:209,1
-3.5243,9.6726,1.2258,-0.6698,9.6998,1.2789,-2.7982,0.2606,-0.1433,-0.1896,-0.0277,0.1981,4.5,-34.25,16.25,213.43,-81.8,25,146355,2015-10-08 14:48:26:309,1
-3.237,9.979,1.3408,-0.7468,9.6921,1.2947,-2.3994,0.1713,-0.1621,0.0277,-0.2791,0.2322,6.5,-33.5,16.5,221.79,-81.42,29.42,146455,2015-10-08 14:48:26:409,1
-2.375,9.6917,0.747,-0.6967,9.7149,1.1429,-1.6783,-0.0231,-0.3959,0.1811,0.0383,0.2876,6,-33.25,16.5,219.57,-81.37,30.24,146554,2015-10-08 14:48:26:508,1
-0.9385,9.9599,0.498,-0.5632,9.7262,1.1203,-0.4069,0.1944,-0.6199,-0.032,-0.0383,0.1534,6,-32.25,16.25,219.41,-82.39,27.69,146655,2015-10-08 14:48:26:609,1
-0.3831,9.5193,1.1492,-0.5517,9.7245,1.1404,0.1686,-0.2051,0.0088,-0.0852,0.1065,-0.1044,5.75,-33.75,17,216.79,-82.61,25.5,146755,2015-10-08 14:48:26:709,1
-0.5555,8.8873,1.3408,-0.6603,9.7128,1.1815,0.1049,-0.8255,0.1593,-0.0128,0.1172,0.0639,4.25,-34,16.75,213.93,-82.43,28.7,146855,2015-10-08 14:48:26:809,1
-0.2298,9.0597,1.1492,-0.6596,9.7161,1.1549,0.4275,-0.6562,-0.028,0.049,0.115,0.1214,5.5,-32.75,16.75,216.94,-82.07,29.2,146955,2015-10-08 14:48:26:909,1
-0.4214,9.0022,1.0726,-0.6415,9.7188,1.1422,0.2201,-0.6782,-0.0888,-0.0618,0.0597,-0.032,5.5,-32.75,16.5,219.74,-82.3,29.1,147055,2015-10-08 14:48:27:009,1
-0.1532,9.098,1.245,-0.5925,9.7116,1.2264,0.4239,-0.6129,0.0338,-0.0362,0.0852,-0.066,5.5,-33.75,16.75,217.51,-82.13,26.89,147155,2015-10-08 14:48:27:109,1
-0.1915,9.0214,1.1301,-0.534,9.7177,1.2051,0.3289,-0.6967,-0.0777,0.0383,-0.0107,0.0362,5,-32.25,16,213.41,-82.1,24.14,147255,2015-10-08 14:48:27:209,1
0.3256,9.1746,1.1109,-0.4536,9.7267,1.1647,0.7445,-0.5519,-0.0686,0.0469,-0.0937,0.0021,4.5,-34,16.5,211.01,-82.49,21.84,147355,2015-10-08 14:48:27:309,1
0.3831,9.2895,1.6472,-0.2995,9.7255,1.223,0.6074,-0.3032,0.3394,0.1087,-0.1449,-0.098,5.25,-33.25,16.75,208.62,-82.6,18.64,147455,2015-10-08 14:48:27:409,1
0.4405,9.1363,1.2833,-0.2807,9.7345,1.1538,0.7212,-0.5982,0.1294,0.1087,0.1364,-0.1001,4.25,-32.5,16.25,202.16,-82.88,13.18,147555,2015-10-08 14:48:27:509,1
0.996,9.1171,1.4748,-0.2323,9.7351,1.159,1.2283,-0.618,0.3158,0.1598,0.1449,0.0788,4.5,-31.25,16.75,204.93,-83.04,13.67,147655,2015-10-08 14:48:27:609,1
0.7278,8.8681,-0.2682,-0.255,9.7707,0.799,0.9455,-0.9801,-0.9537,-0.0533,-0.3473,-0.0511,5.25,-31.25,17.25,204.1,-84.44,11.58,147755,2015-10-08 14:48:27:709,1
-0.2682,8.2361,0.9194,-0.249,9.7574,0.9495,0.249,-1.6554,0.6211,0.8458,-1.2059,0.0085,4.75,-31.5,18.25,211.86,-85.09,17.7,147855,2015-10-08 14:48:27:809,1
-1.0534,8.849,1.8004,0.0901,9.7745,0.7887,-1.0329,-0.9301,1.0653,-0.2791,-0.8373,0.539,6.75,-31.75,18,211.42,-85.41,16.94,147955,2015-10-08 14:48:27:909,1
-1.494,9.8833,1.6472,0.6128,9.752,0.8325,-2.0019,0.1208,0.8682,-0.2386,-0.8266,0.7265,8.5,-31.5,19.5,194.55,-85.36,-6.52,148055,2015-10-08 14:48:28:009,1
-2.6049,11.2049,0.2107,0.7188,9.7675,0.4988,-3.3295,1.4381,-0.2954,-0.0256,-0.686,0.3047,7.5,-31.75,20,167.29,-83.95,-36.35,148155,2015-10-08 14:48:28:109,1
-3.3902,11.7029,1.2833,0.3536,9.7708,0.76,-3.6804,1.9306,0.5153,-0.0405,0.115,-0.0405,6.25,-29.75,21.25,146.88,-84.88,-55.24,148254,2015-10-08 14:48:28:208,1
-2.6815,11.1666,1.3791,-0.4905,9.7707,0.6811,-1.9811,1.4034,0.7791,0.5198,1.7492,-0.735,6.25,-30,20.25,174.12,-85.1,-24.95,148355,2015-10-08 14:48:28:309,1
-3.1029,10.4579,1.6855,-1.6146,9.6727,0.0564,-1.3817,0.8034,1.6904,0.5859,1.6597,-1.1292,6.5,-30.5,21,231.41,-85.09,35.76,148455,2015-10-08 14:48:28:409,1
-3.0646,10.343,3.5817,-2.5566,9.4673,-0.0727,-0.508,0.8757,3.6544,-0.3132,1.6895,-0.5731,6.75,-29.25,22.25,273.82,-76.48,93.82,148555,2015-10-08 14:48:28:509,1
-3.6966,9.2512,0.9002,-3.3594,9.1973,-0.5426,-0.3373,0.0539,1.4429,-0.1875,0.5731,-0.2961,9,-30.5,22.25,275.66,-71.05,99.26,148655,2015-10-08 14:48:28:609,1
1.8196,8.1403,-0.8428,-2.9423,9.2915,-1.0866,4.7619,-1.1512,0.2438,1.2144,-1.2634,0.1513,10.25,-31.5,24.5,286.99,-71.74,107.24,148755,2015-10-08 14:48:28:709,1
4.0414,3.7733,-2.0111,-1.45,9.6111,-1.3015,5.4914,-5.8379,-0.7097,-0.2429,-0.2855,2.3074,11.25,-30.5,27,309.69,-74.38,121.18,148854,2015-10-08 14:48:28:808,1
5.4971,8.3701,-2.8347,0.8035,9.6489,-1.5569,4.3464,-1.1318,-1.0234,0.5198,-0.9673,1.779,7.75,-27.5,28.25,16.97,-81.91,178.68,148954,2015-10-08 14:48:28:908,1
2.5666,8.0637,-0.2873,1.7823,9.623,-0.6262,0.182,-1.8112,-0.233,-0.6179,0.3068,-0.0043,1,-26.75,28.75,74.69,-78.57,-118.02,149055,2015-10-08 14:48:29:009,1
3.6392,8.351,-0.996,1.9848,9.5874,-0.5589,1.625,-1.2314,-0.4555,-0.1854,0.0426,-0.049,-3,-27.25,25.5,79.12,-78.22,-106.71,149155,2015-10-08 14:48:29:109,1
3.0837,7.4891,-0.7087,2.0248,9.5948,-0.1041,1.0532,-2.1023,-0.4775,-1.1675,0.6349,-0.1577,-4.75,-29.75,22.5,82.8,-77.75,-101.03,149255,2015-10-08 14:48:29:209,1
3.62,8.1594,0.5938,2.1943,9.5481,0.435,1.4078,-1.3847,0.1621,0.0533,0.5092,-0.0043,-5.25,-29.25,20,103.82,-76.98,-80.17,149354,2015-10-08 14:48:29:308,1
4.118,8.983,-0.747,2.1224,9.5688,0.322,1.9956,-0.5858,-1.0689,-0.2322,0.1917,-0.5113,-6.25,-30.75,18.75,100.86,-77.36,-81.37,149454,2015-10-08 14:48:29:408,1
1.3024,9.347,0.996,1.5803,9.6554,0.6677,0.9097,0.0746,-0.8209,-0.7649,-0.0149,-0.5816,-5.5,-30.75,18.25,110.98,-79.15,-70.38,149554,2015-10-08 14:48:29:508,1
-0.6321,9.9216,0.5555,1.1326,9.6709,1.1669,-1.4391,0.04,-0.3242,0.1193,-0.2834,-0.4474,-2.75,-32.75,15.75,139.91,-79.42,-42.96,149654,2015-10-08 14:48:29:608,1
-2.3559,9.9982,-0.2873,0.8026,9.7104,1.1107,-3.3117,-0.0379,-1.0341,-0.017,-0.147,0.1662,-1,-32.25,15.75,148.68,-81.97,-35.85,149756,2015-10-08 14:48:29:710,1
-1.7047,9.8641,0.1915,0.7565,9.7247,1.0145,-2.4612,0.1395,-0.8229,-0.032,-0.179,0.4091,-2.5,-31.75,15.75,144.51,-82.59,-36.71,149854,2015-10-08 14:48:29:808,1
-0.1341,10.5728,0.3639,0.8802,9.7127,1.0287,-1.4356,0.726,-0.4158,0.3281,-0.1406,0.2386,-3,-31.25,15.75,138.61,-82.06,-40.55,149955,2015-10-08 14:48:29:909,1
0.747,9.9982,0.5363,0.8958,9.7309,0.8237,-0.1488,0.2673,-0.2874,0.0043,-0.1896,-0.1534,-3.5,-30.75,16.5,134.4,-82.46,-44.72,150055,2015-10-08 14:48:30:009,1
0.4597,9.0405,1.4365,0.7435,9.7336,0.9353,-0.214,-0.6375,0.2362,-0.1598,0.0788,-0.0746,-4.5,-30.75,16.5,129.04,-82.87,-47.4,150155,2015-10-08 14:48:30:109,1
0.4022,8.7915,0.6512,0.6037,9.7454,0.9131,-0.2018,-0.9551,-0.2479,-0.1449,0.0149,0.0085,-3.75,-29.75,17,138.07,-83.64,-35.83,150255,2015-10-08 14:48:30:209,1
1.1875,8.9064,0.6129,0.6882,9.7325,0.9871,0.4993,-0.8261,-0.3742,-0.1065,0.0447,-0.017,-2.25,-29.5,16.25,145.07,-82.95,-34.88,150355,2015-10-08 14:48:30:309,1
0.5363,9.1363,0.747,0.6359,9.7429,0.9178,0.239,-0.5875,-0.3763,0.0149,-0.0895,-0.4155,-2.5,-29.5,15.5,142.66,-83.22,-37.44,150455,2015-10-08 14:48:30:409,1
0.9002,9.6151,0.4405,0.5708,9.7591,0.7771,0.2316,-0.2002,-0.5614,-0.049,-0.1577,-0.0341,-2,-29.75,16,141.38,-84.08,-34.45,150555,2015-10-08 14:48:30:509,1
0.4022,9.1746,0.2682,0.4891,9.7719,0.6649,-0.1056,-0.5765,-0.3677,0.0383,-0.2088,-0.179,-1.75,-29.25,16,141.82,-85.17,-36.34,150655,2015-10-08 14:48:30:609,1
0.6129,9.2703,0.7853,0.4246,9.7707,0.724,0.2167,-0.5003,0.036,-0.1427,-0.1832,-0.1427,-0.25,-30.25,15.75,153.62,-85.09,-30.39,150755,2015-10-08 14:48:30:709,1
1.2641,9.2895,1.0151,0.3971,9.7642,0.82,0.867,-0.4747,0.1952,-0.0149,-0.0895,-0.1172,-1.5,-30,16,153.55,-84.79,-27.12,150855,2015-10-08 14:48:30:809,1
1.8579,9.3661,1.1109,0.3479,9.7607,0.8824,1.5849,-0.4123,0.2331,-0.1321,-0.179,-0.2088,-0.5,-30,15.5,161.68,-84.45,-21.51,150955,2015-10-08 14:48:30:909,1
1.8004,8.8681,0.1341,0.2402,9.7705,0.8057,1.4505,-1.0196,-0.7327,0.1044,-0.0469,-0.4005,0.5,-31,15.25,161.62,-84.37,-21.62,151055,2015-10-08 14:48:31:009,1
1.3791,8.6574,0.9385,0.0549,9.7689,0.8577,1.3242,-1.1115,0.0808,0.3345,-0.2045,-0.1768,2.25,-31,15.25,181.88,-84.74,-5.37,151155,2015-10-08 14:48:31:109,1
-0.1915,8.5234,-1.0343,-0.0517,9.7997,0.3652,-0.2859,-1.2199,-1.2758,0.1726,-0.4474,0.1108,4,-31.25,15.75,200.67,-87.84,8.05,151255,2015-10-08 14:48:31:209,1
-1.2258,8.8681,-0.2107,0.0981,9.806,0.0604,-1.4197,-0.8804,-0.2902,0.115,-1.0184,0.4879,5,-30.5,17,138.75,-89.33,-58.39,151355,2015-10-08 14:48:31:309,1
-1.8387,9.7492,0.3639,0.5727,9.7877,-0.2089,-2.5072,0.0956,0.1131,0.9033,-1.0738,0.8245,6.75,-28,17.75,96.35,-86.44,-110.04,151454,2015-10-08 14:48:31:408,1
-3.0646,11.1091,1.3599,0.923,9.7545,-0.4104,-3.4896,1.2205,1.2915,-0.1832,-0.5028,0.5071,6.25,-26.5,20,90.14,-84.09,-113.97,151555,2015-10-08 14:48:31:509,1
-3.6966,11.5688,1.1875,0.8135,9.771,-0.1924,-4.3186,1.9128,1.1501,-0.2599,0.147,0.1726,5.75,-26.25,20.75,96.34,-84.38,-106.25,151655,2015-10-08 14:48:31:609,1
-2.6624,10.5728,2.5857,-0.1869,9.7958,0.4218,-2.4755,0.777,2.1639,0.0874,1.6725,-0.897,4.25,-26.25,19.75,106.18,-86.42,-92.18,151755,2015-10-08 14:48:31:709,1
-1.9728,12.2583,0.5171,-1.4347,9.7011,0.0144,-0.5381,2.5572,0.5028,0.3004,2.2392,-0.9012,3.75,-27,18.75,213.73,-87.3,23.89,151855,2015-10-08 14:48:31:809,1
-3.122,10.9367,0.8619,-2.6343,9.4435,-0.2259,-0.1863,1.5548,1.4289,0.5454,1.5617,-1.3401,4.5,-28,18.75,268.8,-80.49,90.86,151955,2015-10-08 14:48:31:909,1
-2.241,9.1171,-0.6321,-3.0947,9.2877,-0.5768,0.8537,-0.1705,-0.0553,-0.147,0.2834,-0.3281,7.25,-29.5,19.25,271.66,-71.28,100.56,152055,2015-10-08 14:48:32:009,1
4.7884,6.1675,-1.0918,-2.3424,9.5059,-0.5677,5.5344,-3.8274,-0.645,-0.2344,-0.9076,0.6669,7.5,-30.5,19.75,273.41,-71.75,99.07,152155,2015-10-08 14:48:32:109,1
4.9225,5.0566,0.1341,-1.0058,9.7248,-0.7663,6.6437,-5.1168,0.4381,0.6775,-1.3699,1.6384,6.25,-30.5,19.25,293.38,-79.79,107.64,152254,2015-10-08 14:48:32:208,1
6.0717,8.1977,-1.6281,1.1636,9.6279,-1.4561,4.5364,-0.1772,-0.0698,-0.0085,-0.5731,1.7087,3.25,-29.75,20.5,346.87,-83.88,154.99,152354,2015-10-08 14:48:32:308,1
2.4325,7.4699,0.0766,1.9612,9.5726,-0.8303,0.323,-2.1213,0.6872,0.2961,0.1513,0.0341,-0.5,-27.75,23.5,82.13,-77.46,-112.95,152455,2015-10-08 14:48:32:409,1
3.984,8.4276,-1.5323,1.9281,9.5864,-0.7444,1.841,-0.8164,-1.0345,-1.4701,0.4495,-0.7009,-3.5,-26.75,23,72.12,-76.68,-115.74,152555,2015-10-08 14:48:32:509,1
3.1603,7.5848,1.9154,1.0775,9.7259,0.6449,2.6781,-1.9552,0.783,-1.0695,0.7308,-1.1995,-4,-28,21.75,118.55,-82.64,-59.1,152655,2015-10-08 14:48:32:609,1
1.7238,8.734,1.8962,0.2004,9.7457,1.0727,1.1787,-1.1766,1.0034,0.7521,0.2684,-0.9332,-3.75,-29,20,136.39,-82.77,-39.18,152755,2015-10-08 14:48:32:709,1
0.4405,8.8681,0.4022,-0.4925,9.7774,0.5754,0.933,-0.9092,-0.1732,0.2961,0.0618,-0.5561,0,-30.25,14.25,201.3,-85.67,24.61,152855,2015-10-08 14:48:32:809,1
-2.5666,7.9679,0.4022,-0.8686,9.7356,0.7967,-1.5984,-1.777,-0.2917,-1.1505,0.441,0.1236,2.5,-31,14,235.96,-83.96,54.65,152955,2015-10-08 14:48:32:909,1
-3.237,9.4236,1.3599,-0.8008,9.6642,1.4605,-2.2446,0.1999,-0.0623,0.0256,-0.7457,0.4091,6.25,-32.5,14,234.61,-83.1,47.47,153055,2015-10-08 14:48:33:009,1
-2.624,11.0133,1.2833,-0.4482,9.6859,1.4674,-1.5459,1.4196,-0.0514,0.0597,-0.5774,0.3579,6,-33.25,12,214.15,-80.45,20.52,153155,2015-10-08 14:48:33:109,1
-1.8579,10.3238,1.5897,-0.2985,9.6769,1.562,-1.5594,0.6469,0.0277,0.0256,-0.375,0.3025,6,-32.5,11.25,212.04,-81,16.98,153255,2015-10-08 14:48:33:209,1
-0.7661,10.0173,1.743,-0.2222,9.6801,1.5543,-0.5439,0.3372,0.1887,0.2855,-0.1513,-0.066,3.75,-30.5,10.25,201.07,-80.63,8.42,153355,2015-10-08 14:48:33:309,1
-0.8811,9.1363,0.9194,-0.3966,9.7199,1.2398,-0.5366,-0.3114,-0.1893,0.2216,-0.1065,-0.1044,3.25,-30.75,10.25,202.02,-81.15,9.55,153454,2015-10-08 14:48:33:408,1
-0.4405,8.9447,0.5938,-0.4771,9.7369,1.0658,0.0366,-0.7921,-0.4721,0.1065,0.0064,-0.0213,2.75,-32,11.25,208.35,-82.94,22.36,153555,2015-10-08 14:48:33:509,1
-0.1149,9.3087,0.9002,-0.4444,9.7526,0.9277,0.3295,-0.4439,-0.0275,0.1513,0.0256,-0.0128,3.75,-32.5,12.75,213.81,-83.63,24.91,153654,2015-10-08 14:48:33:608,1
-0.1915,9.3087,1.1109,-0.4013,9.7617,0.8479,0.1821,-0.511,0.1589,0.0405,0.0703,0.2194,3.75,-33.25,13.75,214.54,-83.98,25.6,153754,2015-10-08 14:48:33:708,1
-0.1724,8.9639,0.996,-0.3311,9.7572,0.9258,0.1458,-0.7356,0.1456,-0.2216,0.13,-0.017,5.25,-31.25,14,214.79,-84.64,21.4,153855,2015-10-08 14:48:33:809,1
0.0958,9.232,1.0343,-0.2648,9.7581,0.938,0.3791,-0.5067,0.1129,-0.0341,0.0149,0.032,3.5,-29.5,13.75,207.71,-84.25,16.97,153955,2015-10-08 14:48:33:909,1
0.3639,9.3087,1.0343,-0.1555,9.7636,0.9042,0.547,-0.4151,0.1527,0.0447,0.0895,0.0511,4.5,-29.75,12.75,207.38,-84.3,15.76,154055,2015-10-08 14:48:34:009,1
1.0343,9.4236,1.0343,-0.073,9.7751,0.783,1.0934,-0.368,0.2391,0.2173,0.0064,-0.0511,3.75,-32.25,13.75,199,-85.18,6.44,154155,2015-10-08 14:48:34:109,1
1.3791,9.4236,0.3448,-0.0509,9.7882,0.5984,1.2678,-0.3652,-0.3037,0.1406,0.1917,-0.0256,3.5,-30.5,13.75,198.54,-86.49,4.86,154255,2015-10-08 14:48:34:209,1
1.0726,8.9064,0.0766,0.0084,9.793,0.5167,1.0919,-0.8904,-0.3614,-0.4431,0.2301,0.081,2.75,-29,14.25,192.86,-87.5,1.88,154355,2015-10-08 14:48:34:309,1
0.4597,8.9064,0.5171,0.0188,9.7962,0.4527,0.4378,-0.8884,0.0371,-0.2216,0.1278,0.1108,3.25,-29.5,14.75,185.11,-87.02,-5.71,154455,2015-10-08 14:48:34:409,1
-0.0958,8.9064,-0.9194,0.0504,9.7987,0.392,-0.1188,-0.8578,-1.5076,0.5603,-0.5944,-0.0064,4,-29.25,15.5,186.03,-86.91,-7.44,154555,2015-10-08 14:48:34:509,1
-0.4788,8.6383,0.4405,0.1244,9.8013,0.3004,-0.948,-1.1247,0.006,0.2983,-1.1313,0.2344,5,-28.75,15.5,180.24,-87.91,-17.1,154655,2015-10-08 14:48:34:609,1
-1.1301,8.8298,1.0151,0.3958,9.7918,0.3674,-1.7375,-0.8636,0.7399,0.0405,-0.9822,0.5156,4.5,-29,16.5,155.1,-87.78,-42.81,154755,2015-10-08 14:48:34:709,1
-1.9728,10.3813,0.747,0.7945,9.7693,0.3161,-2.5711,0.1274,0.356,0.049,-0.7563,0.6136,5,-29.5,16.25,139.68,-85.55,-62.57,154855,2015-10-08 14:48:34:809,1
-2.7773,11.2815,0.8045,0.9121,9.7588,0.3243,-3.7001,1.6164,0.4295,-0.049,0.0575,0.1193,5,-30,16.25,132.74,-84.29,-72.01,154955,2015-10-08 14:48:34:909,1
-2.9688,12.2009,2.4134,0.4597,9.7746,0.6455,-2.8471,2.3067,1.9398,0.3196,1.1782,-0.7691,2.75,-29.75,16.5,134.19,-84.78,-65.16,155055,2015-10-08 14:48:35:009,1
-3.122,11.5688,1.5514,-1.2357,9.7282,0.0719,-2.0779,1.3617,1.288,0.9417,1.4211,-1.4509,1.75,-29.25,15.75,175.28,-85.95,-11.98,155155,2015-10-08 14:48:35:109,1
-4.0414,10.8218,1.7047,-2.5405,9.4718,0.0206,-1.5665,1.2644,2.2312,-0.7776,1.7833,-1.3614,4,-29,17,261.34,-80.93,90.58,155255,2015-10-08 14:48:35:209,1
-3.62,11.3581,-0.8236,-3.5,9.1282,-0.7723,-0.12,2.2299,-0.0513,-0.8778,0.9566,0.8799,6.75,-30.5,18,260.06,-73.05,89.48,155355,2015-10-08 14:48:35:309,1
